datetime,id,value
1564628400,2,0.033
1564628400,3,0.026
1564628400,5,0.028
1564628400,6,0.007
1564628400,9,0.133
1564629300,2,0.021
1564629300,3,0.026
1564629300,5,0.028
1564629300,6,0.003
1564629300,9,0.41
1564630200,2,0.019
1564630200,3,0.025
1564630200,5,0.027
1564630200,6,0.002
1564630200,9,0.039
1564631100,2,0.022
1564631100,3,0.026
1564631100,5,0.038
1564631100,6,0.002
1564631100,9,0.084
1564632000,2,0.016
1564632000,3,0.027
1564632000,5,0.044
1564632000,6,0.002
1564632000,9,0.029
1564632900,2,0.014
1564632900,3,0.026
1564632900,5,0.027
1564632900,6,0.002
1564632900,9,0.0
1564633800,2,0.022
1564633800,3,0.026
1564633800,5,0.027
1564633800,6,0.002
1564633800,9,0.053
1564634700,2,0.021
1564634700,3,0.027
1564634700,5,0.027
1564634700,6,0.002
1564634700,9,0.024
1564635600,2,0.009
1564635600,3,0.026
1564635600,5,0.042
1564635600,6,0.002
1564635600,9,0.0
1564636500,2,0.022
1564636500,3,0.026
1564636500,5,0.04
1564636500,6,0.002
1564636500,9,0.027
1564637400,2,0.023
1564637400,3,0.027
1564637400,5,0.026
1564637400,6,0.002
1564637400,9,0.011
1564638300,2,0.075
1564638300,3,0.026
1564638300,5,0.028
1564638300,6,0.003
1564638300,9,0.021
1564639200,2,0.201
1564639200,3,0.027
1564639200,5,0.026
1564639200,6,0.002
1564639200,9,0.124
1564640100,2,0.204
1564640100,3,0.026
1564640100,5,0.047
1564640100,6,0.002
1564640100,9,0.036
1564641000,2,0.198
1564641000,3,0.027
1564641000,5,0.034
1564641000,6,0.002
1564641000,9,0.0
1564641900,2,0.196
1564641900,3,0.027
1564641900,5,0.027
1564641900,6,0.01
1564641900,9,0.0
1564642800,2,0.205
1564642800,3,0.027
1564642800,5,0.026
1564642800,6,0.044
1564642800,9,0.053
1564643700,2,0.202
1564643700,3,0.027
1564643700,5,0.03
1564643700,6,0.04
1564643700,9,0.024
1564644600,2,0.192
1564644600,3,0.027
1564644600,5,0.049
1564644600,6,0.023
1564644600,9,0.0
1564645500,2,0.16
1564645500,3,0.027
1564645500,5,0.029
1564645500,6,0.003
1564645500,9,0.0
1564646400,2,0.026
1564646400,3,0.027
1564646400,5,0.026
1564646400,6,0.002
1564646400,9,0.038
1564647300,2,0.042
1564647300,3,0.027
1564647300,5,0.027
1564647300,6,0.002
1564647300,9,0.034
1564648200,2,0.037
1564648200,3,0.027
1564648200,5,0.035
1564648200,6,0.002
1564648200,9,0.008
1564649100,2,0.035
1564649100,3,0.027
1564649100,5,0.046
1564649100,6,0.002
1564649100,9,0.028
1564650000,2,0.043
1564650000,3,0.027
1564650000,5,0.027
1564650000,6,0.002
1564650000,9,0.009
1564650900,2,0.04
1564650900,3,0.027
1564650900,5,0.026
1564650900,6,0.002
1564650900,9,0.0
1564651800,2,0.014
1564651800,3,0.027
1564651800,5,0.027
1564651800,6,0.002
1564651800,9,0.043
1564652700,2,0.02
1564652700,3,0.027
1564652700,5,0.039
1564652700,6,0.002
1564652700,9,0.037
1564653600,2,0.025
1564653600,3,0.026
1564653600,5,0.042
1564653600,6,0.002
1564653600,9,0.0
1564654500,2,0.019
1564654500,3,0.027
1564654500,5,0.026
1564654500,6,0.002
1564654500,9,0.0
1564655400,2,0.012
1564655400,3,0.026
1564655400,5,0.026
1564655400,6,0.002
1564655400,9,0.181
1564656300,2,0.024
1564656300,3,0.026
1564656300,5,0.027
1564656300,6,0.002
1564656300,9,0.045
1564657200,2,0.022
1564657200,3,0.0
1564657200,5,0.043
1564657200,6,0.002
1564657200,9,0.0
1564658100,2,0.011
1564658100,3,0.0
1564658100,5,0.039
1564658100,6,0.002
1564658100,9,0.0
1564659000,2,0.078
1564659000,3,0.0
1564659000,5,0.029
1564659000,6,0.021
1564659000,9,0.037
1564659900,2,0.025
1564659900,3,0.0
1564659900,5,0.029
1564659900,6,0.046
