datetime,id,value
1572598800,6,0.003
1572598800,9,0.037
1572599700,2,0.02
1572599700,3,0.0
1572599700,5,0.023
1572599700,6,0.009
1572599700,9,0.121
1572600600,2,0.009
1572600600,3,0.0
1572600600,5,0.022
1572600600,6,0.034
1572600600,9,0.01
1572601500,2,0.025
1572601500,3,0.0
1572601500,5,0.039
1572601500,6,0.055
1572601500,9,0.038
1572602400,2,0.091
1572602400,3,0.0
1572602400,5,0.046
1572602400,6,0.045
1572602400,9,0.056
1572603300,2,0.048
1572603300,3,0.0
1572603300,5,0.043
1572603300,6,0.048
1572603300,9,0.003
1572604200,2,0.038
1572604200,3,0.0
1572604200,5,0.029
1572604200,6,0.044
1572604200,9,0.025
1572605100,2,0.051
1572605100,3,0.0
1572605100,5,0.021
1572605100,6,0.044
1572605100,9,0.026
1572606000,2,0.051
1572606000,3,0.0
1572606000,5,0.02
1572606000,6,0.045
1572606000,9,0.042
1572606900,2,0.037
1572606900,3,0.0
1572606900,5,0.02
1572606900,6,0.022
1572606900,9,0.029
1572607800,2,0.046
1572607800,3,0.0
1572607800,5,0.02
1572607800,6,0.011
1572607800,9,0.026
1572608700,2,0.054
1572608700,3,0.0
1572608700,5,0.021
1572608700,6,0.046
1572608700,9,0.009
1572609600,2,0.038
1572609600,3,0.0
1572609600,5,0.022
1572609600,6,0.043
1572609600,9,0.03
1572610500,2,0.02
1572610500,3,0.0
1572610500,5,0.037
1572610500,6,0.042
1572610500,9,0.058
1572611400,2,0.025
1572611400,3,0.0
1572611400,5,0.057
1572611400,6,0.002
1572611400,9,0.01
1572612300,2,0.016
1572612300,3,0.0
1572612300,5,0.049
1572612300,6,0.01
1572612300,9,0.015
1572613200,2,0.015
1572613200,3,0.0
1572613200,5,0.037
1572613200,6,0.043
1572613200,9,0.026
1572614100,2,0.024
1572614100,3,0.0
1572614100,5,0.023
1572614100,6,0.042
1572614100,9,0.06
1572615000,2,0.022
1572615000,3,0.0
1572615000,5,0.023
1572615000,6,0.002
1572615000,9,0.012
1572615900,2,0.011
1572615900,3,0.0
1572615900,5,0.022
1572615900,6,0.003
1572615900,9,0.025
1572616800,2,0.021
1572616800,3,0.0
1572616800,5,0.025
1572616800,6,0.006
1572616800,9,0.144
1572617700,2,0.024
1572617700,3,0.0
1572617700,5,0.028
1572617700,6,0.003
1572617700,9,0.04
1572618600,2,0.016
1572618600,3,0.0
1572618600,5,0.047
1572618600,6,0.004
1572618600,9,0.042
1572619500,2,0.015
1572619500,3,0.0
1572619500,5,0.047
1572619500,6,0.011
1572619500,9,0.024
1572620400,2,0.024
1572620400,3,0.0
1572620400,5,0.05
1572620400,6,0.047
1572620400,9,0.005
1572621300,2,0.021
1572621300,3,0.0
1572621300,5,0.031
1572621300,6,0.043
1572621300,9,0.046
1572622200,2,0.011
1572622200,3,0.0
1572622200,5,0.022
1572622200,6,0.042
1572622200,9,0.052
1572623100,2,0.021
1572623100,3,0.0
1572623100,5,0.022
1572623100,6,0.046
1572623100,9,0.009
1572624000,2,0.052
1572624000,3,0.0
1572624000,5,0.022
1572624000,6,0.043
1572624000,9,0.017
1572624900,2,0.042
1572624900,3,0.0
1572624900,5,0.02
1572624900,6,0.007
1572624900,9,0.057
1572625800,2,0.044
1572625800,3,0.0
1572625800,5,0.021
1572625800,6,0.028
1572625800,9,0.082
1572626700,2,0.051
1572626700,3,0.0
1572626700,5,0.033
1572626700,6,0.028
1572626700,9,0.051
1572627600,2,0.046
1572627600,3,0.0
1572627600,5,0.058
1572627600,6,0.005
1572627600,9,0.052
1572628500,2,0.024
1572628500,3,0.0
1572628500,5,0.043
1572628500,6,0.029
1572628500,9,0.065
1572629400,2,0.034
1572629400,3,0.0
1572629400,5,0.042
1572629400,6,0.047
1572629400,9,0.09
1572630300,2,0.018
1572630300,3,0.0
1572630300,5,0.022
1572630300,6,0.045
1572630300,9,0.052
1572631200,2,0.033
1572631200,3,0.0
1572631200,5,0.021
1572631200,6,0.045
1572631200,9,0.053
1572632100,2,0.04
1572632100,3,0.0
1572632100,5,0.021
1572632100,6,0.044
1572632100,9,0.063
1572633000,2,0.04
1572633000,3,0.0
1572633000,5,0.021
1572633000,6,0.008
1572633000,9,0.093
1572633900,2,0.039
1572633900,3,0.0
1572633900,5,0.022
1572633900,6,0.003
1572633900,9,0.052
1572634800,2,0.024
1572634800,3,0.0
1572634800,5,0.021
1572634800,6,0.039
1572634800,9,0.053
1572635700,2,0.03
1572635700,3,0.0
1572635700,5,0.041
1572635700,6,0.037
1572635700,9,0.061
1572636600,2,0.041
1572636600,3,0.0
1572636600,5,0.044
1572636600,6,0.002
1572636600,9,0.094
1572637500,2,0.069
1572637500,3,0.0
1572637500,5,0.043
1572637500,6,0.003
1572637500,9,0.052
1572638400,2,0.051
1572638400,3,0.0
1572638400,5,0.042
1572638400,6,0.003
1572638400,9,0.052
1572639300,2,0.072
1572639300,3,0.0
1572639300,5,0.054
1572639300,6,0.033
1572639300,9,0.062
1572640200,2,0.068
1572640200,3,0.0
1572640200,5,0.041
1572640200,6,0.051
1572640200,9,0.095
1572641100,2,0.115
1572641100,3,0.0
1572641100,5,0.034
1572641100,6,0.025
1572641100,9,0.052
1572642000,2,0.066
1572642000,3,0.0
1572642000,5,0.383
1572642000,6,0.011
1572642000,9,0.052
1572642900,2,0.065
1572642900,3,0.0
1572642900,5,0.431
1572642900,6,0.101
1572642900,9,0.195
1572643800,2,0.065
1572643800,3,0.0
1572643800,5,0.022
1572643800,6,0.011
1572643800,9,0.094
1572644700,2,0.064
1572644700,3,0.0
1572644700,5,0.026
1572644700,6,0.011
1572644700,9,0.052
1572645600,2,0.063
1572645600,3,0.0
1572645600,5,0.047
1572645600,6,0.011
1572645600,9,0.051
1572646500,2,0.04
1572646500,3,0.006
1572646500,5,0.048
1572646500,6,0.011
1572646500,9,0.062
1572647400,2,0.065
1572647400,3,0.042
1572647400,5,0.046
1572647400,6,0.011
1572647400,9,0.098
1572648300,2,0.069
1572648300,3,0.049
1572648300,5,0.044
1572648300,6,0.011
1572648300,9,0.075
1572649200,2,0.024
1572649200,3,0.049
1572649200,5,0.051
1572649200,6,0.054
1572649200,9,0.096
1572650100,2,0.048
1572650100,3,0.049
1572650100,5,0.06
1572650100,6,0.059
1572650100,9,0.063
1572651000,2,0.023
1572651000,3,0.048
1572651000,5,0.066
1572651000,6,0.061
1572651000,9,0.091
1572651900,2,0.048
1572651900,3,0.049
1572651900,5,0.087
1572651900,6,0.043
1572651900,9,0.052
1572652800,2,0.026
1572652800,3,0.048
1572652800,5,0.098
1572652800,6,0.034
1572652800,9,0.053
1572653700,2,0.045
1572653700,3,0.048
1572653700,5,0.102
1572653700,6,0.033
1572653700,9,0.067
1572654600,2,0.026
1572654600,3,0.048
1572654600,5,0.975
1572654600,6,0.033
1572654600,9,0.102
1572655500,2,0.044
1572655500,3,0.048
1572655500,5,0.783
1572655500,6,0.034
1572655500,9,0.055
1572656400,2,0.024
1572656400,3,0.049
1572656400,5,0.074
1572656400,6,0.024
1572656400,9,0.045
1572657300,2,0.046
1572657300,3,0.048
1572657300,5,0.075
1572657300,6,0.055
1572657300,9,0.036
1572658200,2,0.026
1572658200,3,0.049
1572658200,5,0.069
1572658200,6,0.057
1572658200,9,0.06
1572659100,2,0.04
1572659100,3,0.049
1572659100,5,0.052
1572659100,6,0.057
1572659100,9,0.324
1572660000,2,0.013
1572660000,3,0.049
1572660000,5,0.054
1572660000,6,0.102
1572660000,9,0.071
1572660900,2,0.023
1572660900,3,0.049
1572660900,5,0.04
1572660900,6,0.202
1572660900,9,0.028
1572661800,2,0.02
1572661800,3,0.049
1572661800,5,0.022
1572661800,6,0.005
1572661800,9,0.149
1572662700,2,0.014
1572662700,3,0.048
1572662700,5,0.028
1572662700,6,0.004
1572662700,9,0.025
1572663600,2,0.028
1572663600,3,0.05
1572663600,5,0.06
1572663600,6,0.004
1572663600,9,0.005
1572664500,2,0.008
1572664500,3,0.048
1572664500,5,0.054
1572664500,6,0.003
1572664500,9,0.049
1572665400,2,0.025
1572665400,3,0.05
1572665400,5,0.052
1572665400,6,0.009
1572665400,9,0.054
1572666300,2,0.017
1572666300,3,0.048
1572666300,5,0.043
1572666300,6,0.042
1572666300,9,0.005
1572667200,2,0.013
1572667200,3,0.049
1572667200,5,0.032
1572667200,6,0.041
1572667200,9,0.029
1572668100,2,0.028
1572668100,3,0.049
1572668100,5,0.05
1572668100,6,0.007
1572668100,9,0.142
1572669000,2,0.009
1572669000,3,0.049
1572669000,5,0.043
1572669000,6,0.002
1572669000,9,0.04
1572669900,2,0.02
1572669900,3,0.049
1572669900,5,0.033
1572669900,6,0.003
1572669900,9,0.032
1572670800,2,0.021
1572670800,3,0.049
1572670800,5,0.033
1572670800,6,0.002
1572670800,9,0.005
1572671700,2,0.008
1572671700,3,0.048
1572671700,5,0.051
1572671700,6,0.002
1572671700,9,0.044
1572672600,2,0.025
1572672600,3,0.049
1572672600,5,0.057
1572672600,6,0.003
1572672600,9,0.055
1572673500,2,0.016
1572673500,3,0.049
1572673500,5,0.055
1572673500,6,0.002
1572673500,9,0.006
1572674400,2,0.012
1572674400,3,0.049
1572674400,5,0.049
1572674400,6,0.002
1572674400,9,0.031
1572675300,2,0.025
1572675300,3,0.049
1572675300,5,0.033
1572675300,6,0.027
1572675300,9,0.026
1572676200,2,0.011
1572676200,3,0.048
1572676200,5,0.033
1572676200,6,0.042
1572676200,9,0.055
1572677100,2,0.016
1572677100,3,0.05
1572677100,5,0.033
1572677100,6,0.032
1572677100,9,0.015
1572678000,2,0.024
1572678000,3,0.049
1572678000,5,0.034
1572678000,6,0.002
1572678000,9,0.022
1572678900,2,0.007
1572678900,3,0.05
1572678900,5,0.033
1572678900,6,0.003
1572678900,9,0.026
1572679800,2,0.02
1572679800,3,0.049
1572679800,5,0.036
1572679800,6,0.002
1572679800,9,0.056
1572680700,2,0.163
1572680700,3,0.049
1572680700,5,0.058
1572680700,6,0.002
1572680700,9,0.007
1572681600,2,0.187
1572681600,3,0.049
1572681600,5,0.056
1572681600,6,0.002
1572681600,9,0.028
1572682500,2,0.203
1572682500,3,0.05
1572682500,5,0.054
1572682500,6,0.003
1572682500,9,0.025
1572683400,2,0.198
1572683400,3,0.049
1572683400,5,0.04
1572683400,6,0.002
1572683400,9,0.056
1572684300,2,0.188
1572684300,3,0.05
1572684300,5,0.033
1572684300,6,0.002
1572684300,9,0.009
1572685200,2,0.202
1572685200,3,0.048
1572685200,5,0.034
1572685200,6,0.023
1572685200,9,0.025
1572686100,2,0.193
1572686100,3,0.04
1572686100,5,0.034
1572686100,6,0.042
1572686100,9,0.031
1572687000,2,0.215
1572687000,3,0.049
1572687000,5,0.034
1572687000,6,0.039
1572687000,9,0.048
1572687900,2,0.215
1572687900,3,0.005
1572687900,5,0.034
1572687900,6,0.006
1572687900,9,0.023
1572688800,2,0.106
1572688800,3,0.001
1572688800,5,0.045
1572688800,6,0.031
1572688800,9,0.143
1572689700,2,0.039
1572689700,3,0.001
1572689700,5,0.058
1572689700,6,0.04
1572689700,9,0.04
1572690600,2,0.037
1572690600,3,0.0
1572690600,5,0.057
1572690600,6,0.033
1572690600,9,0.04
1572691500,2,0.034
1572691500,3,0.001
1572691500,5,0.055
1572691500,6,0.021
1572691500,9,0.03
1572692400,2,0.012
1572692400,3,0.001
1572692400,5,0.035
1572692400,6,0.005
1572692400,9,0.007
1572693300,2,0.03
1572693300,3,0.001
1572693300,5,0.034
1572693300,6,0.049
1572693300,9,0.024
1572694200,2,0.055
1572694200,3,0.0
1572694200,5,0.034
1572694200,6,0.047
1572694200,9,0.073
1572695100,2,0.035
1572695100,3,0.001
1572695100,5,0.025
1572695100,6,0.055
1572695100,9,0.01
1572696000,2,0.007
1572696000,3,0.001
1572696000,5,0.022
1572696000,6,0.05
1572696000,9,0.029
1572696900,2,0.029
1572696900,3,0.0
1572696900,5,0.033
1572696900,6,0.043
1572696900,9,0.034
1572697800,2,0.012
1572697800,3,0.001
1572697800,5,0.038
1572697800,6,0.043
1572697800,9,0.108
1572698700,2,0.025
1572698700,3,0.001
1572698700,5,0.046
1572698700,6,0.042
1572698700,9,0.048
1572699600,2,0.015
1572699600,3,0.001
1572699600,5,0.043
1572699600,6,0.041
1572699600,9,0.037
1572700500,2,0.018
1572700500,3,0.0
1572700500,5,0.04
1572700500,6,0.042
1572700500,9,0.053
1572701400,2,0.023
1572701400,3,0.0
1572701400,5,0.023
1572701400,6,0.041
1572701400,9,0.117
1572702300,2,0.007
1572702300,3,0.0
1572702300,5,0.022
1572702300,6,0.04
1572702300,9,0.117
1572703200,2,0.029
1572703200,3,0.0
1572703200,5,0.014
1572703200,6,0.041
1572703200,9,0.036
1572704100,2,0.011
1572704100,3,0.0
1572704100,5,0.007
1572704100,6,0.041
1572704100,9,0.004
1572705000,2,0.017
1572705000,3,0.0
1572705000,5,0.024
1572705000,6,0.039
1572705000,9,0.075
1572705900,2,0.023
1572705900,3,0.0
1572705900,5,0.031
1572705900,6,0.04
1572705900,9,0.03
1572706800,2,0.006
1572706800,3,0.0
1572706800,5,0.023
1572706800,6,0.054
1572706800,9,0.021
1572707700,2,0.023
1572707700,3,0.0
1572707700,5,0.034
1572707700,6,0.061
1572707700,9,0.029
1572708600,2,0.017
1572708600,3,0.0
1572708600,5,0.016
1572708600,6,0.041
1572708600,9,0.044
1572709500,2,0.01
1572709500,3,0.0
1572709500,5,0.002
1572709500,6,0.015
1572709500,9,0.04
1572710400,2,0.047
1572710400,3,0.0
1572710400,5,0.015
1572710400,6,0.017
1572710400,9,0.028
1572711300,2,0.041
1572711300,3,0.0
1572711300,5,0.001
1572711300,6,0.041
1572711300,9,0.043
1572712200,2,0.056
1572712200,3,0.0
1572712200,5,0.001
1572712200,6,0.039
1572712200,9,0.071
1572713100,2,0.034
1572713100,3,0.0
1572713100,5,0.002
1572713100,6,0.004
1572713100,9,0.061
1572714000,2,0.063
1572714000,3,0.0
1572714000,5,0.002
1572714000,6,0.002
1572714000,9,0.028
1572714900,2,0.036
1572714900,3,0.0
1572714900,5,0.027
1572714900,6,0.002
1572714900,9,0.006
1572715800,2,0.057
1572715800,3,0.0
1572715800,5,0.025
1572715800,6,0.002
1572715800,9,0.046
1572716700,2,0.037
1572716700,3,0.0
1572716700,5,0.023
1572716700,6,0.002
1572716700,9,0.042
1572717600,2,0.048
1572717600,3,0.0
1572717600,5,0.008
1572717600,6,0.003
1572717600,9,0.033
1572718500,2,0.049
1572718500,3,0.0
1572718500,5,0.001
1572718500,6,0.018
1572718500,9,0.001
1572719400,2,0.053
1572719400,3,0.0
1572719400,5,0.001
1572719400,6,0.042
1572719400,9,0.042
1572720300,2,0.013
1572720300,3,0.0
1572720300,5,0.001
1572720300,6,0.037
1572720300,9,0.042
1572721200,2,0.031
1572721200,3,0.0
1572721200,5,0.002
1572721200,6,0.029
1572721200,9,0.032
1572722100,2,0.017
1572722100,3,0.0
1572722100,5,0.003
1572722100,6,0.03
1572722100,9,0.002
1572723000,2,0.017
1572723000,3,0.0
1572723000,5,0.005
1572723000,6,0.005
1572723000,9,0.036
1572723900,2,0.029
1572723900,3,0.0
1572723900,5,0.041
1572723900,6,0.032
1572723900,9,0.046
1572724800,2,0.018
1572724800,3,0.0
1572724800,5,0.04
1572724800,6,0.046
1572724800,9,0.164
1572725700,2,0.019
1572725700,3,0.0
1572725700,5,0.039
1572725700,6,0.044
1572725700,9,0.001
1572726600,2,0.044
1572726600,3,0.0
1572726600,5,0.022
1572726600,6,0.042
1572726600,9,0.033
1572727500,2,0.04
1572727500,3,0.0
1572727500,5,0.013
1572727500,6,0.049
1572727500,9,0.044
1572728400,2,0.063
1572728400,3,0.0
1572728400,5,0.012
1572728400,6,0.326
1572728400,9,0.038
1572729300,2,0.037
1572729300,3,0.0
1572729300,5,0.012
1572729300,6,0.021
1572729300,9,0.001
1572730200,2,0.057
1572730200,3,0.0
1572730200,5,0.018
1572730200,6,0.015
1572730200,9,0.036
1572731100,2,0.042
1572731100,3,0.0
1572731100,5,0.028
1572731100,6,0.033
1572731100,9,0.062
1572732000,2,0.044
1572732000,3,0.0
1572732000,5,0.017
1572732000,6,0.056
1572732000,9,0.06
1572732900,2,0.055
1572732900,3,0.0
1572732900,5,0.522
1572732900,6,0.05
1572732900,9,0.028
1572733800,2,0.039
1572733800,3,0.0
1572733800,5,0.269
1572733800,6,0.013
1572733800,9,0.042
1572734700,2,0.063
1572734700,3,0.042
1572734700,5,0.091
1572734700,6,0.233
1572734700,9,0.056
1572735600,2,0.038
1572735600,3,0.048
1572735600,5,0.09
1572735600,6,0.049
1572735600,9,0.042
1572736500,2,0.058
1572736500,3,0.049
1572736500,5,0.075
1572736500,6,0.052
1572736500,9,0.017
1572737400,2,0.025
1572737400,3,0.048
1572737400,5,0.071
1572737400,6,0.015
1572737400,9,0.022
1572738300,2,0.042
1572738300,3,0.048
1572738300,5,0.069
1572738300,6,0.014
1572738300,9,0.036
1572739200,2,0.021
1572739200,3,0.048
1572739200,5,0.067
1572739200,6,0.005
1572739200,9,0.05
1572740100,2,0.049
1572740100,3,0.049
1572740100,5,0.069
1572740100,6,0.006
1572740100,9,0.016
1572741000,2,0.048
1572741000,3,0.048
1572741000,5,0.08
1572741000,6,0.004
1572741000,9,0.026
1572741900,2,0.035
1572741900,3,0.049
1572741900,5,0.102
1572741900,6,0.002
1572741900,9,0.022
1572742800,2,0.053
1572742800,3,0.05
1572742800,5,0.098
1572742800,6,0.033
1572742800,9,0.067
1572743700,2,0.05
1572743700,3,0.049
1572743700,5,0.101
1572743700,6,0.041
1572743700,9,0.011
1572744600,2,0.051
1572744600,3,0.05
1572744600,5,1.016
1572744600,6,0.037
1572744600,9,0.028
1572745500,2,0.047
1572745500,3,0.049
1572745500,5,0.568
1572745500,6,0.002
1572745500,9,0.008
1572746400,2,0.033
1572746400,3,0.049
1572746400,5,0.081
1572746400,6,0.002
1572746400,9,0.071
1572747300,2,0.034
1572747300,3,0.049
1572747300,5,0.074
1572747300,6,0.002
1572747300,9,0.143
1572748200,2,0.03
1572748200,3,0.05
1572748200,5,0.073
1572748200,6,0.002
1572748200,9,0.035
1572749100,2,0.039
1572749100,3,0.05
1572749100,5,0.087
1572749100,6,0.002
1572749100,9,0.004
1572750000,2,0.022
1572750000,3,0.05
1572750000,5,0.066
1572750000,6,0.003
1572750000,9,0.066
1572750900,2,0.037
1572750900,3,0.051
1572750900,5,0.056
1572750900,6,0.002
1572750900,9,0.023
1572751800,2,0.03
1572751800,3,0.049
1572751800,5,0.045
1572751800,6,0.002
1572751800,9,0.032
1572752700,2,0.024
1572752700,3,0.05
1572752700,5,0.045
1572752700,6,0.041
1572752700,9,0.0
1572753600,2,0.035
1572753600,3,0.05
1572753600,5,0.033
1572753600,6,0.041
1572753600,9,0.049
1572754500,2,0.017
1572754500,3,0.049
1572754500,5,0.023
1572754500,6,0.037
1572754500,9,0.03
1572755400,2,0.016
1572755400,3,0.05
1572755400,5,0.022
1572755400,6,0.002
1572755400,9,0.031
1572756300,2,0.027
1572756300,3,0.05
1572756300,5,0.021
1572756300,6,0.003
1572756300,9,0.0
1572757200,2,0.015
1572757200,3,0.05
1572757200,5,0.021
1572757200,6,0.002
1572757200,9,0.038
1572758100,2,0.017
1572758100,3,0.05
1572758100,5,0.021
1572758100,6,0.002
1572758100,9,0.041
1572759000,2,0.027
1572759000,3,0.05
1572759000,5,0.033
1572759000,6,0.002
1572759000,9,0.031
1572759900,2,0.014
1572759900,3,0.05
1572759900,5,0.046
1572759900,6,0.002
1572759900,9,0.0
1572760800,2,0.016
1572760800,3,0.049
1572760800,5,0.043
1572760800,6,0.002
1572760800,9,0.031
1572761700,2,0.026
1572761700,3,0.049
1572761700,5,0.042
1572761700,6,0.003
1572761700,9,0.045
1572762600,2,0.016
1572762600,3,0.05
1572762600,5,0.03
1572762600,6,0.002
1572762600,9,0.028
1572763500,2,0.014
1572763500,3,0.049
1572763500,5,0.02
1572763500,6,0.024
1572763500,9,0.006
1572764400,2,0.026
1572764400,3,0.05
1572764400,5,0.02
1572764400,6,0.043
1572764400,9,0.018
1572765300,2,0.016
1572765300,3,0.05
1572765300,5,0.02
1572765300,6,0.041
1572765300,9,0.046
1572766200,2,0.013
1572766200,3,0.049
1572766200,5,0.021
1572766200,6,0.013
1572766200,9,0.026
1572767100,2,0.025
1572767100,3,0.05
1572767100,5,0.02
1572767100,6,0.003
1572767100,9,0.019
1572768000,2,0.02
1572768000,3,0.05
1572768000,5,0.028
1572768000,6,0.002
1572768000,9,0.006
1572768900,2,0.01
1572768900,3,0.05
1572768900,5,0.059
1572768900,6,0.003
1572768900,9,0.046
1572769800,2,0.023
1572769800,3,0.05
1572769800,5,0.058
1572769800,6,0.002
1572769800,9,0.026
1572770700,2,0.023
1572770700,3,0.025
1572770700,5,0.06
1572770700,6,0.002
1572770700,9,0.032
1572771600,2,0.01
1572771600,3,0.0
1572771600,5,0.056
1572771600,6,0.002
1572771600,9,0.137
1572772500,2,0.02
1572772500,3,0.0
1572772500,5,0.032
1572772500,6,0.003
1572772500,9,0.037
1572773400,2,0.024
1572773400,3,0.0
1572773400,5,0.034
1572773400,6,0.003
1572773400,9,0.041
1572774300,2,0.013
1572774300,3,0.0
1572774300,5,0.035
1572774300,6,0.003
1572774300,9,0.03
1572775200,2,0.015
1572775200,3,0.0
1572775200,5,0.034
1572775200,6,0.004
1572775200,9,0.0
1572776100,2,0.024
1572776100,3,0.0
1572776100,5,0.023
1572776100,6,0.033
1572776100,9,0.03
1572777000,2,0.016
1572777000,3,0.0
1572777000,5,0.021
1572777000,6,0.045
1572777000,9,0.043
1572777900,2,0.011
1572777900,3,0.0
1572777900,5,0.036
1572777900,6,0.046
1572777900,9,0.034
1572778800,2,0.024
1572778800,3,0.0
1572778800,5,0.052
1572778800,6,0.058
1572778800,9,0.077
1572779700,2,0.02
1572779700,3,0.0
1572779700,5,0.044
1572779700,6,0.125
1572779700,9,0.161
1572780600,2,0.01
1572780600,3,0.0
1572780600,5,0.043
1572780600,6,0.056
1572780600,9,0.046
1572781500,2,0.02
1572781500,3,0.0
1572781500,5,0.031
1572781500,6,0.024
1572781500,9,0.036
1572782400,2,0.073
1572782400,3,0.0
1572782400,5,0.02
1572782400,6,0.013
1572782400,9,0.109
1572783300,2,0.029
1572783300,3,0.0
1572783300,5,0.021
1572783300,6,0.045
1572783300,9,0.014
1572784200,2,0.049
1572784200,3,0.0
1572784200,5,0.022
1572784200,6,0.054
1572784200,9,0.03
1572785100,2,0.052
1572785100,3,0.0
1572785100,5,0.021
1572785100,6,0.045
1572785100,9,0.05
1572786000,2,0.041
1572786000,3,0.0
1572786000,5,0.021
1572786000,6,0.039
1572786000,9,0.028
1572786900,2,0.044
1572786900,3,0.0
1572786900,5,0.021
1572786900,6,0.019
1572786900,9,0.003
1572787800,2,0.052
1572787800,3,0.0
1572787800,5,0.034
1572787800,6,0.023
1572787800,9,0.034
1572788700,2,0.045
1572788700,3,0.0
1572788700,5,0.046
1572788700,6,0.045
1572788700,9,0.038
1572789600,2,0.039
1572789600,3,0.0
1572789600,5,0.044
1572789600,6,0.055
1572789600,9,0.044
1572790500,2,0.052
1572790500,3,0.0
1572790500,5,0.045
1572790500,6,0.017
1572790500,9,0.001
1572791400,2,0.049
1572791400,3,0.0
1572791400,5,0.027
1572791400,6,0.021
1572791400,9,0.032
1572792300,2,0.038
1572792300,3,0.0
1572792300,5,0.038
1572792300,6,0.009
1572792300,9,0.024
1572793200,2,0.052
1572793200,3,0.0
1572793200,5,0.535
1572793200,6,0.006
1572793200,9,0.17
1572794100,2,0.05
1572794100,3,0.0
1572794100,5,0.523
1572794100,6,0.003
1572794100,9,0.001
1572795000,2,0.038
1572795000,3,0.0
1572795000,5,0.061
1572795000,6,0.002
1572795000,9,0.035
1572795900,2,0.047
1572795900,3,0.0
1572795900,5,0.06
1572795900,6,0.003
1572795900,9,0.019
1572796800,2,0.056
1572796800,3,0.0
1572796800,5,0.064
1572796800,6,0.006
1572796800,9,0.063
1572797700,2,0.04
1572797700,3,0.0
1572797700,5,0.038
1572797700,6,0.043
1572797700,9,0.001
1572798600,2,0.064
1572798600,3,0.0
1572798600,5,0.022
1572798600,6,0.041
1572798600,9,0.033
1572799500,2,0.066
1572799500,3,0.0
1572799500,5,0.022
1572799500,6,0.04
1572799500,9,0.012
1572800400,2,0.051
1572800400,3,0.0
1572800400,5,0.022
1572800400,6,0.035
1572800400,9,0.069
1572801300,2,0.071
1572801300,3,0.0
1572801300,5,0.027
1572801300,6,0.002
1572801300,9,0.007
1572802200,2,0.068
1572802200,3,0.0
1572802200,5,0.041
1572802200,6,0.002
1572802200,9,0.057
1572803100,2,0.066
1572803100,3,0.0
1572803100,5,0.062
1572803100,6,0.003
1572803100,9,0.009
1572804000,2,0.064
1572804000,3,0.0
1572804000,5,0.055
1572804000,6,0.002
1572804000,9,0.135
1572804900,2,0.061
1572804900,3,0.0
1572804900,5,0.055
1572804900,6,0.002
1572804900,9,0.03
1572805800,2,0.043
