datetime,id,value
1601568900,9,0.058
1601569800,2,0.036
1601569800,3,0.0
1601569800,5,0.029
1601569800,6,0.001
1601569800,9,0.011
1601570700,2,0.049
1601570700,3,0.0
1601570700,5,0.01
1601570700,6,0.001
1601570700,9,0.027
1601571600,2,0.048
1601571600,3,0.0
1601571600,5,0.021
1601571600,6,0.001
1601571600,9,0.048
1601572500,2,0.032
1601572500,3,0.0
1601572500,5,0.014
1601572500,6,0.001
1601572500,9,0.016
1601573400,2,0.027
1601573400,3,0.0
1601573400,5,0.016
1601573400,6,0.0
1601573400,9,0.037
1601574300,2,0.035
1601574300,3,0.0
1601574300,5,0.016
1601574300,6,0.001
1601574300,9,0.0
1601575200,2,0.013
1601575200,3,0.0
1601575200,5,0.013
1601575200,6,0.001
1601575200,9,0.042
1601576100,2,0.026
1601576100,3,0.0
1601576100,5,0.019
1601576100,6,0.001
1601576100,9,0.033
1601577000,2,0.019
1601577000,3,0.0
1601577000,5,0.048
1601577000,6,0.0
1601577000,9,0.0
1601577900,2,0.041
1601577900,3,0.0
1601577900,5,0.044
1601577900,6,0.0
1601577900,9,0.032
1601578800,2,0.059
1601578800,3,0.0
1601578800,5,0.02
1601578800,6,0.0
1601578800,9,0.043
1601579700,2,0.034
1601579700,3,0.0
1601579700,5,0.013
1601579700,6,0.001
1601579700,9,0.001
1601580600,2,0.061
1601580600,3,0.0
1601580600,5,0.013
1601580600,6,0.001
1601580600,9,0.038
1601581500,2,0.039
1601581500,3,0.0
1601581500,5,0.011
1601581500,6,0.002
1601581500,9,0.015
1601582400,2,0.06
1601582400,3,0.0
1601582400,5,0.014
1601582400,6,0.002
1601582400,9,0.062
1601583300,2,0.087
1601583300,3,0.0
1601583300,5,0.07
1601583300,6,0.001
1601583300,9,0.026
1601584200,2,0.053
1601584200,3,0.0
1601584200,5,0.052
1601584200,6,0.002
1601584200,9,0.048
1601585100,2,0.048
1601585100,3,0.0
1601585100,5,0.051
1601585100,6,0.001
1601585100,9,0.048
1601586000,2,0.043
1601586000,3,0.0
1601586000,5,0.012
1601586000,6,0.001
1601586000,9,0.021
1601586900,2,0.057
1601586900,3,0.0
1601586900,5,0.018
1601586900,6,0.001
1601586900,9,0.06
1601587800,2,0.037
1601587800,3,0.0
1601587800,5,0.026
1601587800,6,0.001
1601587800,9,0.014
1601588700,2,0.052
1601588700,3,0.0
1601588700,5,0.043
1601588700,6,0.004
1601588700,9,0.057
1601589600,2,0.05
1601589600,3,0.007
1601589600,5,0.036
1601589600,6,0.005
1601589600,9,0.051
1601590500,2,0.042
1601590500,3,0.038
1601590500,5,0.083
1601590500,6,0.004
1601590500,9,0.019
1601591400,2,0.036
1601591400,3,0.038
1601591400,5,0.121
1601591400,6,0.015
1601591400,9,0.044
1601592300,2,0.027
1601592300,3,0.038
1601592300,5,0.111
1601592300,6,0.023
1601592300,9,0.066
1601593200,2,0.05
1601593200,3,0.039
1601593200,5,0.118
1601593200,6,0.021
1601593200,9,0.019
1601594100,2,0.044
1601594100,3,0.038
1601594100,5,0.698
1601594100,6,0.022
1601594100,9,0.058
1601595000,2,0.042
1601595000,3,0.037
1601595000,5,0.293
1601595000,6,0.008
1601595000,9,0.028
1601595900,2,0.052
1601595900,3,0.038
1601595900,5,1.116
1601595900,6,0.004
1601595900,9,0.081
1601596800,2,0.049
1601596800,3,0.038
1601596800,5,0.1
1601596800,6,0.005
1601596800,9,0.026
1601597700,2,0.047
1601597700,3,0.038
1601597700,5,0.103
1601597700,6,0.004
1601597700,9,0.057
1601598600,2,0.021
1601598600,3,0.038
1601598600,5,0.102
1601598600,6,0.005
1601598600,9,0.03
1601599500,2,0.047
1601599500,3,0.038
1601599500,5,0.103
1601599500,6,0.005
1601599500,9,0.04
1601600400,2,0.02
1601600400,3,0.038
1601600400,5,0.063
1601600400,6,0.005
1601600400,9,0.058
1601601300,2,0.039
1601601300,3,0.038
1601601300,5,0.031
1601601300,6,0.006
1601601300,9,0.017
1601602200,2,0.029
1601602200,3,0.038
1601602200,5,0.044
1601602200,6,0.006
1601602200,9,0.044
1601603100,2,0.026
1601603100,3,0.037
1601603100,5,0.021
1601603100,6,0.004
1601603100,9,0.066
1601604000,2,0.04
1601604000,3,0.037
1601604000,5,0.036
1601604000,6,0.004
1601604000,9,0.017
1601604900,2,0.021
1601604900,3,0.036
1601604900,5,0.024
1601604900,6,0.005
1601604900,9,0.034
1601605800,2,0.033
1601605800,3,0.037
1601605800,5,0.043
1601605800,6,0.003
1601605800,9,0.041
1601606700,2,0.035
1601606700,3,0.038
1601606700,5,0.013
1601606700,6,0.003
1601606700,9,0.014
1601607600,2,0.021
1601607600,3,0.036
1601607600,5,0.043
1601607600,6,0.004
1601607600,9,0.03
1601608500,2,0.031
1601608500,3,0.038
1601608500,5,0.027
1601608500,6,0.002
1601608500,9,0.01
1601609400,2,0.019
1601609400,3,0.037
1601609400,5,0.039
1601609400,6,0.001
1601609400,9,0.02
1601610300,2,0.014
1601610300,3,0.037
1601610300,5,0.014
1601610300,6,0.0
1601610300,9,0.053
1601611200,2,0.026
1601611200,3,0.037
1601611200,5,0.033
1601611200,6,0.004
1601611200,9,0.0
1601612100,2,0.015
1601612100,3,0.038
1601612100,5,0.002
1601612100,6,0.002
1601612100,9,0.0
1601613000,2,0.016
1601613000,3,0.037
1601613000,5,0.032
1601613000,6,0.004
1601613000,9,0.057
1601613900,2,0.026
1601613900,3,0.037
1601613900,5,0.013
1601613900,6,0.002
1601613900,9,0.017
1601614800,2,0.012
1601614800,3,0.038
1601614800,5,0.021
1601614800,6,0.003
1601614800,9,0.0
1601615700,2,0.019
1601615700,3,0.037
1601615700,5,0.013
1601615700,6,0.002
1601615700,9,0.038
1601616600,2,0.026
1601616600,3,0.037
1601616600,5,0.03
1601616600,6,0.001
1601616600,9,0.012
1601617500,2,0.01
1601617500,3,0.038
1601617500,5,0.003
1601617500,6,0.002
1601617500,9,0.022
1601618400,2,0.02
1601618400,3,0.037
1601618400,5,0.03
1601618400,6,0.001
1601618400,9,0.04
1601619300,2,0.025
1601619300,3,0.038
1601619300,5,0.011
1601619300,6,0.002
1601619300,9,0.0
1601620200,2,0.009
1601620200,3,0.037
1601620200,5,0.021
1601620200,6,0.001
1601620200,9,0.002
1601621100,2,0.021
1601621100,3,0.037
1601621100,5,0.012
1601621100,6,0.002
1601621100,9,0.071
1601622000,2,0.024
1601622000,3,0.038
1601622000,5,0.027
1601622000,6,0.001
1601622000,9,0.0
1601622900,2,0.008
1601622900,3,0.037
1601622900,5,0.006
1601622900,6,0.001
1601622900,9,0.0
1601623800,2,0.021
1601623800,3,0.038
1601623800,5,0.031
1601623800,6,0.002
1601623800,9,0.038
1601624700,2,0.023
1601624700,3,0.037
1601624700,5,0.005
1601624700,6,0.001
1601624700,9,0.034
1601625600,2,0.008
1601625600,3,0.038
1601625600,5,0.017
1601625600,6,0.0
1601625600,9,0.0
1601626500,2,0.022
1601626500,3,0.038
1601626500,5,0.002
1601626500,6,0.0
1601626500,9,0.039
1601627400,2,0.022
1601627400,3,0.037
1601627400,5,0.018
1601627400,6,0.0
1601627400,9,0.0
1601628300,2,0.008
1601628300,3,0.038
1601628300,5,0.002
1601628300,6,0.0
1601628300,9,0.021
1601629200,2,0.021
1601629200,3,0.037
1601629200,5,0.017
1601629200,6,0.0
1601629200,9,0.047
1601630100,2,0.023
1601630100,3,0.02
1601630100,5,0.002
1601630100,6,0.0
1601630100,9,0.01
1601631000,2,0.007
1601631000,3,0.0
1601631000,5,0.018
1601631000,6,0.0
1601631000,9,0.0
1601631900,2,0.022
1601631900,3,0.0
1601631900,5,0.001
1601631900,6,0.0
1601631900,9,0.021
1601632800,2,0.022
1601632800,3,0.0
1601632800,5,0.019
1601632800,6,0.0
1601632800,9,0.053
1601633700,2,0.007
1601633700,3,0.0
1601633700,5,0.001
1601633700,6,0.001
1601633700,9,0.0
1601634600,2,0.021
1601634600,3,0.0
1601634600,5,0.017
1601634600,6,0.005
1601634600,9,0.0
1601635500,2,0.022
1601635500,3,0.0
1601635500,5,0.001
1601635500,6,0.003
1601635500,9,0.039
1601636400,2,0.114
1601636400,3,0.0
1601636400,5,0.018
1601636400,6,0.004
1601636400,9,0.025
1601637300,2,0.243
1601637300,3,0.0
1601637300,5,0.001
1601637300,6,0.005
1601637300,9,0.011
1601638200,2,0.192
1601638200,3,0.0
1601638200,5,0.02
1601638200,6,0.0
1601638200,9,0.036
1601639100,2,0.184
1601639100,3,0.0
1601639100,5,0.009
1601639100,6,0.0
1601639100,9,0.009
1601640000,2,0.2
1601640000,3,0.0
1601640000,5,0.022
1601640000,6,0.0
1601640000,9,0.001
1601640900,2,0.195
1601640900,3,0.0
1601640900,5,0.005
1601640900,6,0.0
1601640900,9,0.051
1601641800,2,0.191
1601641800,3,0.0
1601641800,5,0.031
1601641800,6,0.0
1601641800,9,0.025
1601642700,2,0.044
1601642700,3,0.0
1601642700,5,0.377
1601642700,6,0.0
1601642700,9,0.004
1601643600,2,0.014
1601643600,3,0.0
1601643600,5,0.196
1601643600,6,0.0
1601643600,9,0.001
1601644500,2,0.01
1601644500,3,0.0
1601644500,5,0.027
1601644500,6,0.0
1601644500,9,0.05
1601645400,2,0.02
1601645400,3,0.0
1601645400,5,0.044
1601645400,6,0.0
1601645400,9,0.027
1601646300,2,0.02
1601646300,3,0.0
1601646300,5,0.035
1601646300,6,0.0
1601646300,9,0.001
1601647200,2,0.015
1601647200,3,0.0
1601647200,5,0.056
1601647200,6,0.0
1601647200,9,0.044
1601648100,2,0.01
1601648100,3,0.0
1601648100,5,0.044
1601648100,6,0.0
1601648100,9,0.0
1601649000,2,0.028
1601649000,3,0.0
1601649000,5,0.066
1601649000,6,0.0
1601649000,9,0.022
1601649900,2,0.058
1601649900,3,0.0
1601649900,5,0.041
1601649900,6,0.0
1601649900,9,0.033
1601650800,2,0.044
1601650800,3,0.0
1601650800,5,0.029
1601650800,6,0.0
1601650800,9,0.02
1601651700,2,0.074
1601651700,3,0.0
1601651700,5,0.012
1601651700,6,0.0
1601651700,9,0.0
1601652600,2,0.084
1601652600,3,0.0
1601652600,5,0.025
1601652600,6,0.0
1601652600,9,0.0
1601653500,2,0.084
1601653500,3,0.0
1601653500,5,0.014
1601653500,6,0.001
1601653500,9,0.069
1601654400,2,0.035
1601654400,3,0.0
1601654400,5,0.029
1601654400,6,0.002
1601654400,9,0.005
1601655300,2,0.061
1601655300,3,0.0
1601655300,5,0.011
1601655300,6,0.003
1601655300,9,0.0
1601656200,2,0.086
1601656200,3,0.0
1601656200,5,0.02
1601656200,6,0.002
1601656200,9,0.022
1601657100,2,0.045
1601657100,3,0.0
1601657100,5,0.016
1601657100,6,0.003
1601657100,9,0.018
1601658000,2,0.048
1601658000,3,0.0
1601658000,5,0.028
1601658000,6,0.002
1601658000,9,0.036
1601658900,2,0.038
1601658900,3,0.0
1601658900,5,0.005
1601658900,6,0.003
1601658900,9,0.0
1601659800,2,0.023
1601659800,3,0.0
1601659800,5,0.027
1601659800,6,0.002
1601659800,9,0.04
1601660700,2,0.042
1601660700,3,0.0
1601660700,5,0.015
1601660700,6,0.003
1601660700,9,0.0
1601661600,2,0.05
1601661600,3,0.0
1601661600,5,0.021
1601661600,6,0.002
1601661600,9,0.005
1601662500,2,0.025
1601662500,3,0.0
1601662500,5,0.009
1601662500,6,0.007
1601662500,9,0.044
1601663400,2,0.044
1601663400,3,0.0
1601663400,5,0.029
1601663400,6,0.004
1601663400,9,0.026
1601664300,2,0.044
1601664300,3,0.0
1601664300,5,0.002
1601664300,6,0.003
1601664300,9,0.0
1601665200,2,0.065
1601665200,3,0.0
1601665200,5,0.026
1601665200,6,0.004
1601665200,9,0.0
1601666100,2,0.037
1601666100,3,0.0
1601666100,5,0.011
1601666100,6,0.001
1601666100,9,0.05
1601667000,2,0.058
1601667000,3,0.0
1601667000,5,0.016
1601667000,6,0.0
1601667000,9,0.025
1601667900,2,0.044
1601667900,3,0.0
1601667900,5,0.012
1601667900,6,0.0
1601667900,9,0.0
1601668800,2,0.046
1601668800,3,0.0
1601668800,5,0.023
1601668800,6,0.0
1601668800,9,0.002
1601669700,2,0.055
1601669700,3,0.0
1601669700,5,0.005
1601669700,6,0.0
1601669700,9,0.038
1601670600,2,0.038
1601670600,3,0.0
1601670600,5,0.028
1601670600,6,0.0
1601670600,9,0.018
1601671500,2,0.051
1601671500,3,0.0
1601671500,5,0.008
1601671500,6,0.0
1601671500,9,0.016
1601672400,2,0.051
1601672400,3,0.0
1601672400,5,0.02
1601672400,6,0.0
1601672400,9,0.023
1601673300,2,0.036
1601673300,3,0.0
1601673300,5,0.02
1601673300,6,0.0
1601673300,9,0.018
1601674200,2,0.051
1601674200,3,0.0
1601674200,5,0.011
1601674200,6,0.0
1601674200,9,0.0
1601675100,2,0.05
1601675100,3,0.0
1601675100,5,0.032
1601675100,6,0.002
1601675100,9,0.031
1601676000,2,0.037
1601676000,3,0.002
1601676000,5,0.056
1601676000,6,0.005
1601676000,9,0.073
1601676900,2,0.035
1601676900,3,0.039
1601676900,5,0.072
1601676900,6,0.006
1601676900,9,0.021
1601677800,2,0.032
1601677800,3,0.038
1601677800,5,0.068
1601677800,6,0.027
1601677800,9,0.017
1601678700,2,0.018
1601678700,3,0.038
1601678700,5,0.04
1601678700,6,0.013
1601678700,9,0.026
1601679600,2,0.031
1601679600,3,0.037
1601679600,5,0.051
1601679600,6,0.0
1601679600,9,0.072
1601680500,2,0.033
1601680500,3,0.038
1601680500,5,0.056
1601680500,6,0.0
1601680500,9,0.028
1601681400,2,0.017
1601681400,3,0.037
1601681400,5,0.086
1601681400,6,0.0
1601681400,9,0.017
1601682300,2,0.03
1601682300,3,0.038
1601682300,5,0.073
1601682300,6,0.0
1601682300,9,0.048
1601683200,2,0.033
1601683200,3,0.037
1601683200,5,0.911
1601683200,6,0.0
1601683200,9,0.028
1601684100,2,0.019
1601684100,3,0.037
1601684100,5,0.617
1601684100,6,0.0
1601684100,9,0.042
1601685000,2,0.028
1601685000,3,0.037
1601685000,5,0.096
1601685000,6,0.0
1601685000,9,0.039
1601685900,2,0.032
1601685900,3,0.037
1601685900,5,0.031
1601685900,6,0.0
1601685900,9,0.025
1601686800,2,0.021
1601686800,3,0.037
1601686800,5,0.051
1601686800,6,0.0
1601686800,9,0.006
1601687700,2,0.026
1601687700,3,0.037
1601687700,5,0.019
1601687700,6,0.0
1601687700,9,0.012
1601688600,2,0.032
1601688600,3,0.036
1601688600,5,0.016
1601688600,6,0.0
1601688600,9,0.055
1601689500,2,0.023
1601689500,3,0.037
1601689500,5,0.01
1601689500,6,0.0
1601689500,9,0.023
1601690400,2,0.024
1601690400,3,0.037
1601690400,5,0.023
1601690400,6,0.0
1601690400,9,0.006
1601691300,2,0.032
1601691300,3,0.037
1601691300,5,0.004
1601691300,6,0.0
1601691300,9,0.045
1601692200,2,0.025
1601692200,3,0.038
1601692200,5,0.025
1601692200,6,0.0
1601692200,9,0.006
1601693100,2,0.022
1601693100,3,0.037
1601693100,5,0.002
1601693100,6,0.0
1601693100,9,0.009
1601694000,2,0.031
1601694000,3,0.038
1601694000,5,0.022
1601694000,6,0.0
1601694000,9,0.048
1601694900,2,0.028
1601694900,3,0.037
1601694900,5,0.009
1601694900,6,0.0
1601694900,9,0.019
1601695800,2,0.012
1601695800,3,0.037
1601695800,5,0.015
1601695800,6,0.0
1601695800,9,0.0
1601696700,2,0.02
1601696700,3,0.037
1601696700,5,0.016
1601696700,6,0.0
1601696700,9,0.0
1601697600,2,0.018
1601697600,3,0.037
1601697600,5,0.008
1601697600,6,0.0
1601697600,9,0.038
1601698500,2,0.004
1601698500,3,0.038
1601698500,5,0.018
1601698500,6,0.0
1601698500,9,0.034
1601699400,2,0.019
1601699400,3,0.037
1601699400,5,0.006
1601699400,6,0.0
1601699400,9,0.0
1601700300,2,0.019
1601700300,3,0.038
1601700300,5,0.024
1601700300,6,0.0
1601700300,9,0.02
1601701200,2,0.006
1601701200,3,0.037
1601701200,5,0.005
1601701200,6,0.0
1601701200,9,0.018
1601702100,2,0.017
1601702100,3,0.038
1601702100,5,0.021
1601702100,6,0.0
1601702100,9,0.0
1601703000,2,0.018
1601703000,3,0.037
1601703000,5,0.009
1601703000,6,0.0
1601703000,9,0.02
1601703900,2,0.02
1601703900,3,0.038
1601703900,5,0.017
1601703900,6,0.0
1601703900,9,0.052
1601704800,2,0.195
1601704800,3,0.037
1601704800,5,0.011
1601704800,6,0.0
1601704800,9,0.0
1601705700,2,0.199
1601705700,3,0.038
1601705700,5,0.015
1601705700,6,0.0
1601705700,9,0.0
1601706600,2,0.192
1601706600,3,0.037
1601706600,5,0.011
1601706600,6,0.0
1601706600,9,0.007
1601707500,2,0.193
1601707500,3,0.038
1601707500,5,0.016
1601707500,6,0.0
1601707500,9,0.032
1601708400,2,0.201
1601708400,3,0.038
1601708400,5,0.02
1601708400,6,0.0
1601708400,9,0.034
1601709300,2,0.194
1601709300,3,0.037
1601709300,5,0.003
1601709300,6,0.0
1601709300,9,0.0
1601710200,2,0.191
1601710200,3,0.038
1601710200,5,0.028
1601710200,6,0.0
1601710200,9,0.02
1601711100,2,0.159
1601711100,3,0.038
1601711100,5,0.003
1601711100,6,0.0
1601711100,9,0.018
1601712000,2,0.014
1601712000,3,0.037
1601712000,5,0.019
1601712000,6,0.0
1601712000,9,0.0
1601712900,2,0.009
1601712900,3,0.037
1601712900,5,0.013
1601712900,6,0.0
1601712900,9,0.016
1601713800,2,0.018
1601713800,3,0.037
1601713800,5,0.009
1601713800,6,0.0
1601713800,9,0.05
1601714700,2,0.015
1601714700,3,0.037
1601714700,5,0.019
1601714700,6,0.0
1601714700,9,0.006
1601715600,2,0.006
1601715600,3,0.037
1601715600,5,0.007
1601715600,6,0.0
1601715600,9,0.0
1601716500,2,0.018
1601716500,3,0.018
1601716500,5,0.024
1601716500,6,0.0
1601716500,9,0.0
1601717400,2,0.016
1601717400,3,0.0
1601717400,5,0.012
1601717400,6,0.0
1601717400,9,0.037
1601718300,2,0.005
1601718300,3,0.0
1601718300,5,0.014
1601718300,6,0.0
1601718300,9,0.028
1601719200,2,0.018
1601719200,3,0.0
1601719200,5,0.02
1601719200,6,0.001
1601719200,9,0.006
1601720100,2,0.017
1601720100,3,0.0
1601720100,5,0.009
1601720100,6,0.005
1601720100,9,0.0
1601721000,2,0.004
1601721000,3,0.0
1601721000,5,0.015
1601721000,6,0.005
1601721000,9,0.468
1601721900,2,0.018
1601721900,3,0.0
1601721900,5,0.011
1601721900,6,0.007
1601721900,9,0.459
1601722800,2,0.2
1601722800,3,0.0
1601722800,5,0.017
1601722800,6,0.004
1601722800,9,0.066
1601723700,2,0.183
1601723700,3,0.0
1601723700,5,0.009
1601723700,6,0.0
1601723700,9,0.062
1601724600,2,0.134
1601724600,3,0.0
1601724600,5,0.009
1601724600,6,0.0
1601724600,9,0.115
1601725500,2,0.02
1601725500,3,0.0
1601725500,5,0.017
1601725500,6,0.0
1601725500,9,0.097
1601726400,2,0.007
1601726400,3,0.0
1601726400,5,0.015
1601726400,6,0.0
1601726400,9,0.455
1601727300,2,0.015
1601727300,3,0.0
1601727300,5,0.028
1601727300,6,0.0
1601727300,9,0.456
1601728200,2,0.018
1601728200,3,0.0
1601728200,5,0.001
1601728200,6,0.0
1601728200,9,0.484
1601729100,2,0.007
1601729100,3,0.0
1601729100,5,0.023
1601729100,6,0.0
1601729100,9,0.066
1601730000,2,0.014
1601730000,3,0.0
1601730000,5,0.003
1601730000,6,0.0
1601730000,9,0.001
1601730900,2,0.018
1601730900,3,0.0
1601730900,5,0.027
1601730900,6,0.0
1601730900,9,0.038
1601731800,2,0.007
1601731800,3,0.0
1601731800,5,0.002
1601731800,6,0.0
1601731800,9,0.084
1601732700,2,0.035
1601732700,3,0.0
1601732700,5,0.011
1601732700,6,0.0
1601732700,9,0.001
1601733600,2,0.058
1601733600,3,0.0
1601733600,5,0.014
1601733600,6,0.0
1601733600,9,0.013
1601734500,2,0.048
1601734500,3,0.0
1601734500,5,0.02
1601734500,6,0.0
1601734500,9,0.061
1601735400,2,0.031
1601735400,3,0.0
1601735400,5,0.027
1601735400,6,0.0
1601735400,9,0.016
1601736300,2,0.039
1601736300,3,0.0
1601736300,5,0.015
1601736300,6,0.0
1601736300,9,0.066
1601737200,2,0.021
1601737200,3,0.0
1601737200,5,0.421
1601737200,6,0.0
1601737200,9,0.106
1601738100,2,0.008
1601738100,3,0.0
1601738100,5,0.307
1601738100,6,0.0
1601738100,9,0.035
1601739000,2,0.058
1601739000,3,0.0
1601739000,5,0.019
1601739000,6,0.0
1601739000,9,0.047
1601739900,2,0.068
1601739900,3,0.0
1601739900,5,0.02
1601739900,6,0.0
1601739900,9,0.1
1601740800,2,0.055
1601740800,3,0.0
1601740800,5,0.006
1601740800,6,0.0
1601740800,9,0.022
1601741700,2,0.068
1601741700,3,0.0
1601741700,5,0.024
1601741700,6,0.0
1601741700,9,0.011
1601742600,2,0.068
1601742600,3,0.0
1601742600,5,0.001
1601742600,6,0.0
1601742600,9,0.015
1601743500,2,0.059
1601743500,3,0.0
1601743500,5,0.025
1601743500,6,0.0
1601743500,9,0.053
1601744400,2,0.044
1601744400,3,0.0
1601744400,5,0.001
1601744400,6,0.0
1601744400,9,0.032
1601745300,2,0.043
1601745300,3,0.0
1601745300,5,0.025
1601745300,6,0.0
1601745300,9,0.039
1601746200,2,0.05
1601746200,3,0.0
1601746200,5,0.001
1601746200,6,0.0
1601746200,9,0.038
1601747100,2,0.042
1601747100,3,0.0
1601747100,5,0.025
1601747100,6,0.0
1601747100,9,0.037
1601748000,2,0.038
1601748000,3,0.0
1601748000,5,0.001
1601748000,6,0.0
1601748000,9,0.011
1601748900,2,0.048
1601748900,3,0.0
1601748900,5,0.025
1601748900,6,0.0
1601748900,9,0.006
1601749800,2,0.044
