datetime,id,value
1577957400,5,0.034
1577957400,6,0.045
1577957400,9,0.011
1577958300,2,0.008
1577958300,3,0.0
1577958300,5,0.014
1577958300,6,0.055
1577958300,9,0.035
1577959200,2,0.025
1577959200,3,0.0
1577959200,5,0.029
1577959200,6,0.069
1577959200,9,0.029
1577960100,2,0.018
1577960100,3,0.0
1577960100,5,0.025
1577960100,6,0.032
1577960100,9,0.033
1577961000,2,0.014
1577961000,3,0.0
1577961000,5,0.027
1577961000,6,0.024
1577961000,9,0.024
1577961900,2,0.029
1577961900,3,0.0
1577961900,5,0.011
1577961900,6,0.022
1577961900,9,0.019
1577962800,2,0.036
1577962800,3,0.0
1577962800,5,0.046
1577962800,6,0.041
1577962800,9,0.071
1577963700,2,0.021
1577963700,3,0.0
1577963700,5,0.005
1577963700,6,0.046
1577963700,9,0.001
1577964600,2,0.042
1577964600,3,0.0
1577964600,5,0.032
1577964600,6,0.039
1577964600,9,0.035
1577965500,2,0.038
1577965500,3,0.0
1577965500,5,0.029
1577965500,6,0.011
1577965500,9,0.036
1577966400,2,0.036
1577966400,3,0.0
1577966400,5,0.018
1577966400,6,0.132
1577966400,9,0.012
1577967300,2,0.033
1577967300,3,0.0
1577967300,5,0.037
1577967300,6,0.005
1577967300,9,0.045
1577968200,2,0.011
1577968200,3,0.0
1577968200,5,0.033
1577968200,6,0.003
1577968200,9,0.001
1577969100,2,0.032
1577969100,3,0.0
1577969100,5,0.047
1577969100,6,0.099
1577969100,9,0.043
1577970000,2,0.013
1577970000,3,0.0
1577970000,5,0.002
1577970000,6,0.07
1577970000,9,0.036
1577970900,2,0.023
1577970900,3,0.0
1577970900,5,0.041
1577970900,6,0.043
1577970900,9,0.0
1577971800,2,0.02
1577971800,3,0.0
1577971800,5,0.038
1577971800,6,0.01
1577971800,9,0.046
1577972700,2,0.015
1577972700,3,0.0
1577972700,5,0.034
1577972700,6,0.003
1577972700,9,0.037
1577973600,2,0.028
1577973600,3,0.0
1577973600,5,0.016
1577973600,6,0.005
1577973600,9,0.0
1577974500,2,0.009
1577974500,3,0.0
1577974500,5,0.05
1577974500,6,0.01
1577974500,9,0.044
1577975400,2,0.026
1577975400,3,0.0
1577975400,5,0.052
1577975400,6,0.041
1577975400,9,0.04
1577976300,2,0.017
1577976300,3,0.0
1577976300,5,0.019
1577976300,6,0.053
1577976300,9,0.015
1577977200,2,0.015
1577977200,3,0.0
1577977200,5,0.052
1577977200,6,0.024
1577977200,9,0.029
1577978100,2,0.028
1577978100,3,0.0
1577978100,5,0.052
1577978100,6,0.002
1577978100,9,0.022
1577979000,2,0.009
1577979000,3,0.0
1577979000,5,0.039
1577979000,6,0.002
1577979000,9,0.057
1577979900,2,0.024
1577979900,3,0.0
1577979900,5,0.048
1577979900,6,0.002
1577979900,9,0.01
1577980800,2,0.02
1577980800,3,0.0
1577980800,5,0.058
1577980800,6,0.002
1577980800,9,0.039
1577981700,2,0.012
1577981700,3,0.0
1577981700,5,0.056
1577981700,6,0.002
1577981700,9,0.051
1577982600,2,0.028
1577982600,3,0.0
1577982600,5,0.059
1577982600,6,0.002
1577982600,9,0.036
1577983500,2,0.012
1577983500,3,0.0
1577983500,5,0.055
1577983500,6,0.002
1577983500,9,0.015
1577984400,2,0.02
1577984400,3,0.0
1577984400,5,0.045
1577984400,6,0.006
1577984400,9,0.068
1577985300,2,0.023
1577985300,3,0.0
1577985300,5,0.052
1577985300,6,0.045
1577985300,9,0.026
1577986200,2,0.009
1577986200,3,0.0
1577986200,5,0.03
1577986200,6,0.044
1577986200,9,0.015
1577987100,2,0.028
1577987100,3,0.0
1577987100,5,0.016
1577987100,6,0.042
1577987100,9,0.057
1577988000,2,0.015
1577988000,3,0.0
1577988000,5,0.045
1577988000,6,0.002
1577988000,9,0.025
1577988900,2,0.018
1577988900,3,0.0
1577988900,5,0.056
1577988900,6,0.002
1577988900,9,0.049
1577989800,2,0.026
1577989800,3,0.0
1577989800,5,0.048
1577989800,6,0.002
1577989800,9,0.0
1577990700,2,0.008
1577990700,3,0.0
1577990700,5,0.042
1577990700,6,0.002
1577990700,9,0.071
1577991600,2,0.028
1577991600,3,0.0
1577991600,5,0.045
1577991600,6,0.002
1577991600,9,0.02
1577992500,2,0.016
1577992500,3,0.0
1577992500,5,0.034
1577992500,6,0.002
1577992500,9,0.002
1577993400,2,0.016
1577993400,3,0.0
1577993400,5,0.042
1577993400,6,0.002
1577993400,9,0.079
1577994300,2,0.028
1577994300,3,0.0
1577994300,5,0.049
1577994300,6,0.043
1577994300,9,0.01
1577995200,2,0.009
1577995200,3,0.0
1577995200,5,0.032
1577995200,6,0.043
1577995200,9,0.028
1577996100,2,0.025
1577996100,3,0.0
1577996100,5,0.05
1577996100,6,0.043
1577996100,9,0.049
1577997000,2,0.019
1577997000,3,0.0
1577997000,5,0.035
1577997000,6,0.007
1577997000,9,0.093
1577997900,2,0.013
1577997900,3,0.0
1577997900,5,0.038
1577997900,6,0.002
1577997900,9,0.401
1577998800,2,0.029
1577998800,3,0.0
1577998800,5,0.032
1577998800,6,0.002
1577998800,9,0.346
1577999700,2,0.013
1577999700,3,0.0
1577999700,5,0.03
1577999700,6,0.044
1577999700,9,0.107
1578000600,2,0.047
1578000600,3,0.0
1578000600,5,0.034
1578000600,6,0.064
1578000600,9,0.026
1578001500,2,0.044
1578001500,3,0.0
1578001500,5,0.026
1578001500,6,0.041
1578001500,9,0.024
1578002400,2,0.026
1578002400,3,0.0
1578002400,5,0.027
1578002400,6,0.028
1578002400,9,0.086
1578003300,2,0.055
1578003300,3,0.0
1578003300,5,0.046
1578003300,6,0.013
1578003300,9,0.03
1578004200,2,0.039
1578004200,3,0.0
1578004200,5,0.02
1578004200,6,0.027
1578004200,9,0.077
1578005100,2,0.066
1578005100,3,0.0
1578005100,5,0.038
1578005100,6,0.227
1578005100,9,0.03
1578006000,2,0.066
1578006000,3,0.0
1578006000,5,0.32
1578006000,6,0.076
1578006000,9,0.033
1578006900,2,0.05
1578006900,3,0.0
1578006900,5,0.044
1578006900,6,0.044
1578006900,9,0.035
1578007800,2,0.07
1578007800,3,0.033
1578007800,5,0.08
1578007800,6,0.043
1578007800,9,0.0
1578008700,2,0.067
1578008700,3,0.05
1578008700,5,0.059
1578008700,6,0.027
1578008700,9,0.079
1578009600,2,0.042
1578009600,3,0.049
1578009600,5,0.062
1578009600,6,0.002
1578009600,9,0.02
1578010500,2,0.059
1578010500,3,0.05
1578010500,5,0.486
1578010500,6,0.036
1578010500,9,0.058
1578011400,2,0.067
1578011400,3,0.049
1578011400,5,0.49
1578011400,6,0.031
1578011400,9,0.049
1578012300,2,0.056
1578012300,3,0.05
1578012300,5,0.161
1578012300,6,0.002
1578012300,9,0.07
1578013200,2,0.034
1578013200,3,0.049
1578013200,5,0.077
1578013200,6,0.003
1578013200,9,0.039
1578014100,2,0.053
1578014100,3,0.05
1578014100,5,0.073
1578014100,6,0.002
1578014100,9,0.05
1578015000,2,0.051
1578015000,3,0.049
1578015000,5,0.066
1578015000,6,0.002
1578015000,9,0.073
1578015900,2,0.049
1578015900,3,0.05
1578015900,5,0.066
1578015900,6,0.002
1578015900,9,0.048
1578016800,2,0.045
1578016800,3,0.049
1578016800,5,0.087
1578016800,6,0.002
1578016800,9,0.045
1578017700,2,0.026
1578017700,3,0.049
1578017700,5,0.041
1578017700,6,0.002
1578017700,9,0.042
1578018600,2,0.022
1578018600,3,0.05
1578018600,5,0.048
1578018600,6,0.018
1578018600,9,0.068
1578019500,2,0.031
1578019500,3,0.049
1578019500,5,0.048
1578019500,6,0.043
1578019500,9,0.029
1578020400,2,0.016
1578020400,3,0.049
1578020400,5,0.013
1578020400,6,0.043
1578020400,9,0.052
1578021300,2,0.03
1578021300,3,0.05
1578021300,5,0.038
1578021300,6,0.016
1578021300,9,0.127
1578022200,2,0.018
1578022200,3,0.049
1578022200,5,0.024
1578022200,6,0.002
1578022200,9,0.033
1578023100,2,0.026
1578023100,3,0.05
1578023100,5,0.027
1578023100,6,0.002
1578023100,9,0.05
1578024000,2,0.021
1578024000,3,0.049
1578024000,5,0.016
1578024000,6,0.002
1578024000,9,0.072
1578024900,2,0.02
1578024900,3,0.05
1578024900,5,0.038
1578024900,6,0.002
1578024900,9,0.05
1578025800,2,0.026
1578025800,3,0.049
1578025800,5,0.027
1578025800,6,0.002
1578025800,9,0.045
1578026700,2,0.014
1578026700,3,0.05
1578026700,5,0.006
1578026700,6,0.002
1578026700,9,0.002
1578027600,2,0.034
1578027600,3,0.05
1578027600,5,0.049
1578027600,6,0.002
1578027600,9,0.044
1578028500,2,0.009
1578028500,3,0.05
1578028500,5,0.014
1578028500,6,0.003
1578028500,9,0.041
1578029400,2,0.029
1578029400,3,0.049
1578029400,5,0.024
1578029400,6,0.002
1578029400,9,0.0
1578030300,2,0.019
1578030300,3,0.049
1578030300,5,0.027
1578030300,6,0.025
1578030300,9,0.046
1578031200,2,0.019
1578031200,3,0.05
1578031200,5,0.034
1578031200,6,0.043
1578031200,9,0.039
1578032100,2,0.027
1578032100,3,0.049
1578032100,5,0.024
1578032100,6,0.043
1578032100,9,0.0
1578033000,2,0.01
1578033000,3,0.049
1578033000,5,0.012
1578033000,6,0.021
1578033000,9,0.035
1578033900,2,0.03
1578033900,3,0.05
1578033900,5,0.049
1578033900,6,0.002
1578033900,9,0.049
1578034800,2,0.016
1578034800,3,0.05
1578034800,5,0.006
1578034800,6,0.002
1578034800,9,0.0
1578035700,2,0.02
1578035700,3,0.05
1578035700,5,0.022
1578035700,6,0.002
1578035700,9,0.046
1578036600,2,0.026
1578036600,3,0.05
1578036600,5,0.035
1578036600,6,0.002
1578036600,9,0.02
1578037500,2,0.012
1578037500,3,0.05
1578037500,5,0.021
1578037500,6,0.002
1578037500,9,0.021
1578038400,2,0.029
1578038400,3,0.049
1578038400,5,0.022
1578038400,6,0.002
1578038400,9,0.044
1578039300,2,0.014
1578039300,3,0.048
1578039300,5,0.019
1578039300,6,0.002
1578039300,9,0.0
1578040200,2,0.021
1578040200,3,0.016
1578040200,5,0.043
1578040200,6,0.002
1578040200,9,0.046
1578041100,2,0.025
1578041100,3,0.0
1578041100,5,0.004
1578041100,6,0.003
1578041100,9,0.038
1578042000,2,0.009
1578042000,3,0.0
1578042000,5,0.027
1578042000,6,0.002
1578042000,9,0.014
1578042900,2,0.028
1578042900,3,0.0
1578042900,5,0.034
1578042900,6,0.002
1578042900,9,0.079
1578043800,2,0.018
1578043800,3,0.0
1578043800,5,0.016
1578043800,6,0.056
1578043800,9,0.103
1578044700,2,0.016
1578044700,3,0.0
1578044700,5,0.022
1578044700,6,0.065
1578044700,9,0.024
1578045600,2,0.028
1578045600,3,0.0
1578045600,5,0.022
1578045600,6,0.058
1578045600,9,0.053
1578046500,2,0.012
1578046500,3,0.0
1578046500,5,0.039
1578046500,6,0.014
1578046500,9,0.086
1578047400,2,0.046
1578047400,3,0.0
1578047400,5,0.005
1578047400,6,0.002
1578047400,9,0.055
1578048300,2,0.1
1578048300,3,0.0
1578048300,5,0.036
1578048300,6,0.002
1578048300,9,0.091
1578049200,2,0.05
1578049200,3,0.0
1578049200,5,0.031
1578049200,6,0.003
1578049200,9,0.035
1578050100,2,0.053
1578050100,3,0.0
1578050100,5,0.013
1578050100,6,0.002
1578050100,9,0.057
1578051000,2,0.029
1578051000,3,0.0
1578051000,5,0.024
1578051000,6,0.002
1578051000,9,0.093
1578051900,2,0.033
1578051900,3,0.0
1578051900,5,0.025
1578051900,6,0.002
1578051900,9,0.024
1578052800,2,0.011
1578052800,3,0.0
1578052800,5,0.036
1578052800,6,0.002
1578052800,9,0.001
1578053700,2,0.036
1578053700,3,0.0
1578053700,5,0.005
1578053700,6,0.002
1578053700,9,0.083
1578054600,2,0.015
1578054600,3,0.0
1578054600,5,0.035
1578054600,6,0.002
1578054600,9,0.001
1578055500,2,0.027
1578055500,3,0.0
1578055500,5,0.044
1578055500,6,0.002
1578055500,9,0.011
1578056400,2,0.023
1578056400,3,0.0
1578056400,5,0.012
1578056400,6,0.021
1578056400,9,0.038
1578057300,2,0.019
1578057300,3,0.0
1578057300,5,0.047
1578057300,6,0.044
1578057300,9,0.037
1578058200,2,0.033
1578058200,3,0.0
1578058200,5,0.04
1578058200,6,0.057
1578058200,9,0.025
1578059100,2,0.037
1578059100,3,0.0
1578059100,5,0.028
1578059100,6,0.054
1578059100,9,0.021
1578060000,2,0.013
1578060000,3,0.0
1578060000,5,0.035
1578060000,6,0.033
1578060000,9,0.021
1578060900,2,0.033
1578060900,3,0.0
1578060900,5,0.062
1578060900,6,0.062
1578060900,9,0.061
1578061800,2,0.017
1578061800,3,0.0
1578061800,5,0.055
1578061800,6,0.04
1578061800,9,0.005
1578062700,2,0.027
1578062700,3,0.0
1578062700,5,0.531
1578062700,6,0.041
1578062700,9,0.003
1578063600,2,0.024
1578063600,3,0.0
1578063600,5,0.039
1578063600,6,0.06
1578063600,9,0.082
1578064500,2,0.039
1578064500,3,0.0
1578064500,5,0.027
1578064500,6,0.026
1578064500,9,0.001
1578065400,2,0.04
1578065400,3,0.0
1578065400,5,0.035
1578065400,6,0.067
1578065400,9,0.024
1578066300,2,0.028
1578066300,3,0.0
1578066300,5,0.045
1578066300,6,0.052
1578066300,9,0.036
1578067200,2,0.045
1578067200,3,0.0
1578067200,5,0.009
1578067200,6,0.054
1578067200,9,0.029
1578068100,2,0.069
1578068100,3,0.0
1578068100,5,0.041
1578068100,6,0.048
1578068100,9,0.046
1578069000,2,0.068
1578069000,3,0.0
1578069000,5,0.042
1578069000,6,0.037
1578069000,9,0.013
1578069900,2,0.066
1578069900,3,0.0
1578069900,5,0.007
1578069900,6,0.074
1578069900,9,0.069
1578070800,2,0.066
1578070800,3,0.0
1578070800,5,0.034
1578070800,6,0.421
1578070800,9,0.028
1578071700,2,0.065
1578071700,3,0.0
1578071700,5,0.032
1578071700,6,0.046
1578071700,9,0.005
1578072600,2,0.06
1578072600,3,0.0
1578072600,5,0.027
1578072600,6,0.059
1578072600,9,0.063
1578073500,2,0.042
1578073500,3,0.0
1578073500,5,0.025
1578073500,6,0.065
1578073500,9,0.025
1578074400,2,0.066
1578074400,3,0.0
1578074400,5,0.022
1578074400,6,0.079
1578074400,9,0.025
1578075300,2,0.039
1578075300,3,0.0
1578075300,5,0.048
1578075300,6,0.136
1578075300,9,0.022
1578076200,2,0.064
