datetime,id,value
1583109000,6,0.051
1583109000,9,0.036
1583109900,2,0.241
1583109900,3,0.048
1583109900,5,0.071
1583109900,6,0.035
1583109900,9,0.053
1583110800,2,0.26
1583110800,3,0.047
1583110800,5,0.096
1583110800,6,0.011
1583110800,9,0.019
1583111700,2,0.234
1583111700,3,0.047
1583111700,5,0.1
1583111700,6,0.011
1583111700,9,0.091
1583112600,2,0.259
1583112600,3,0.048
1583112600,5,0.109
1583112600,6,0.011
1583112600,9,0.064
1583113500,2,0.234
1583113500,3,0.048
1583113500,5,0.085
1583113500,6,0.011
1583113500,9,0.026
1583114400,2,0.259
1583114400,3,0.047
1583114400,5,0.09
1583114400,6,0.012
1583114400,9,0.036
1583115300,2,0.234
1583115300,3,0.048
1583115300,5,0.114
1583115300,6,0.041
1583115300,9,0.067
1583116200,2,0.252
1583116200,3,0.047
1583116200,5,0.102
1583116200,6,0.047
1583116200,9,0.015
1583117100,2,0.053
1583117100,3,0.048
1583117100,5,0.065
1583117100,6,0.043
1583117100,9,0.031
1583118000,2,0.022
1583118000,3,0.048
1583118000,5,0.08
1583118000,6,0.038
1583118000,9,0.018
1583118900,2,0.026
1583118900,3,0.047
1583118900,5,0.085
1583118900,6,0.002
1583118900,9,0.023
1583119800,2,0.02
1583119800,3,0.048
1583119800,5,0.064
1583119800,6,0.002
1583119800,9,0.072
1583120700,2,0.026
1583120700,3,0.048
1583120700,5,0.048
1583120700,6,0.002
1583120700,9,0.003
1583121600,2,0.021
1583121600,3,0.048
1583121600,5,0.051
1583121600,6,0.002
1583121600,9,0.002
1583122500,2,0.024
1583122500,3,0.048
1583122500,5,0.048
1583122500,6,0.002
1583122500,9,0.054
1583123400,2,0.022
1583123400,3,0.047
1583123400,5,0.041
1583123400,6,0.002
1583123400,9,0.042
1583124300,2,0.023
1583124300,3,0.048
1583124300,5,0.033
1583124300,6,0.002
1583124300,9,0.014
1583125200,2,0.024
1583125200,3,0.048
1583125200,5,0.01
1583125200,6,0.002
1583125200,9,0.033
1583126100,2,0.049
1583126100,3,0.048
1583126100,5,0.032
1583126100,6,0.036
1583126100,9,0.0
1583127000,2,0.034
1583127000,3,0.048
1583127000,5,0.046
1583127000,6,0.044
1583127000,9,0.065
1583127900,2,0.044
1583127900,3,0.049
1583127900,5,0.01
1583127900,6,0.042
1583127900,9,0.032
1583128800,2,0.038
1583128800,3,0.048
1583128800,5,0.016
1583128800,6,0.014
1583128800,9,0.0
1583129700,2,0.042
1583129700,3,0.048
1583129700,5,0.05
1583129700,6,0.002
1583129700,9,0.028
1583130600,2,0.037
1583130600,3,0.048
1583130600,5,0.02
1583130600,6,0.002
1583130600,9,0.044
1583131500,2,0.043
1583131500,3,0.047
1583131500,5,0.018
1583131500,6,0.002
1583131500,9,0.026
1583132400,2,0.034
1583132400,3,0.048
1583132400,5,0.032
1583132400,6,0.002
1583132400,9,0.029
1583133300,2,0.045
1583133300,3,0.048
1583133300,5,0.027
1583133300,6,0.002
1583133300,9,0.019
1583134200,2,0.031
1583134200,3,0.048
1583134200,5,0.027
1583134200,6,0.002
1583134200,9,0.002
1583135100,2,0.048
1583135100,3,0.048
1583135100,5,0.027
1583135100,6,0.003
1583135100,9,0.075
1583136000,2,0.027
1583136000,3,0.048
1583136000,5,0.013
1583136000,6,0.002
1583136000,9,0.019
1583136900,2,0.052
1583136900,3,0.048
1583136900,5,0.048
1583136900,6,0.002
1583136900,9,0.0
1583137800,2,0.028
1583137800,3,0.048
1583137800,5,0.048
1583137800,6,0.002
1583137800,9,0.026
1583138700,2,0.038
1583138700,3,0.048
1583138700,5,0.013
1583138700,6,0.021
1583138700,9,0.065
1583139600,2,0.037
1583139600,3,0.048
1583139600,5,0.045
1583139600,6,0.045
1583139600,9,0.027
1583140500,2,0.023
1583140500,3,0.048
1583140500,5,0.03
1583140500,6,0.043
1583140500,9,0.023
1583141400,2,0.042
1583141400,3,0.012
1583141400,5,0.009
1583141400,6,0.043
1583141400,9,0.024
1583142300,2,0.039
1583142300,3,0.0
1583142300,5,0.029
1583142300,6,0.004
1583142300,9,0.001
1583143200,2,0.038
1583143200,3,0.0
1583143200,5,0.029
1583143200,6,0.012
1583143200,9,0.064
1583144100,2,0.035
1583144100,3,0.0
1583144100,5,0.026
1583144100,6,0.02
1583144100,9,0.034
1583145000,2,0.033
1583145000,3,0.0
1583145000,5,0.026
1583145000,6,0.008
1583145000,9,0.001
1583145900,2,0.012
1583145900,3,0.0
1583145900,5,0.007
1583145900,6,0.007
1583145900,9,0.017
1583146800,2,0.035
1583146800,3,0.0
1583146800,5,0.046
1583146800,6,0.018
1583146800,9,0.053
1583147700,2,0.033
1583147700,3,0.0
1583147700,5,0.024
1583147700,6,0.028
1583147700,9,0.027
1583148600,2,0.111
1583148600,3,0.0
1583148600,5,0.004
1583148600,6,0.03
1583148600,9,0.005
1583149500,2,0.047
1583149500,3,0.0
1583149500,5,0.04
1583149500,6,0.007
1583149500,9,0.045
1583150400,2,0.055
1583150400,3,0.0
1583150400,5,0.036
1583150400,6,0.052
1583150400,9,0.001
1583151300,2,0.05
1583151300,3,0.0
1583151300,5,0.009
1583151300,6,0.046
1583151300,9,0.036
1583152200,2,0.053
1583152200,3,0.0
1583152200,5,0.019
1583152200,6,0.032
1583152200,9,0.06
1583153100,2,0.064
1583153100,3,0.0
1583153100,5,0.024
1583153100,6,0.036
1583153100,9,0.001
1583154000,2,0.055
1583154000,3,0.0
1583154000,5,0.011
1583154000,6,0.011
1583154000,9,0.001
1583154900,2,0.043
1583154900,3,0.0
1583154900,5,0.017
1583154900,6,0.072
1583154900,9,0.05
1583155800,2,0.034
1583155800,3,0.0
1583155800,5,0.017
1583155800,6,0.09
1583155800,9,0.048
1583156700,2,0.016
1583156700,3,0.0
1583156700,5,0.019
1583156700,6,0.167
1583156700,9,0.002
1583157600,2,0.034
1583157600,3,0.0
1583157600,5,0.003
1583157600,6,0.05
1583157600,9,0.045
1583158500,2,0.016
1583158500,3,0.0
1583158500,5,0.017
1583158500,6,0.024
1583158500,9,0.007
1583159400,2,0.032
1583159400,3,0.0
1583159400,5,0.023
1583159400,6,0.003
1583159400,9,0.019
1583160300,2,0.018
1583160300,3,0.0
1583160300,5,0.005
1583160300,6,0.031
1583160300,9,0.081
1583161200,2,0.03
1583161200,3,0.0
1583161200,5,0.023
1583161200,6,0.044
1583161200,9,0.003
1583162100,2,0.019
1583162100,3,0.0
1583162100,5,0.028
1583162100,6,0.009
1583162100,9,0.001
1583163000,2,0.062
1583163000,3,0.0
1583163000,5,0.065
1583163000,6,0.013
1583163000,9,0.051
1583163900,2,0.05
1583163900,3,0.0
1583163900,5,0.033
1583163900,6,0.051
1583163900,9,0.067
1583164800,2,0.06
1583164800,3,0.0
1583164800,5,0.051
1583164800,6,0.049
1583164800,9,0.026
1583165700,2,0.071
1583165700,3,0.0
1583165700,5,0.051
1583165700,6,0.04
1583165700,9,0.073
1583166600,2,0.037
1583166600,3,0.0
1583166600,5,0.037
1583166600,6,0.002
1583166600,9,0.018
1583167500,2,0.063
1583167500,3,0.0
1583167500,5,0.03
1583167500,6,0.002
1583167500,9,0.079
1583168400,2,0.04
1583168400,3,0.0
1583168400,5,0.052
1583168400,6,0.002
1583168400,9,0.059
1583169300,2,0.06
1583169300,3,0.0
1583169300,5,0.045
1583169300,6,0.002
1583169300,9,0.015
1583170200,2,0.062
1583170200,3,0.0
1583170200,5,0.027
1583170200,6,0.002
1583170200,9,0.055
1583171100,2,0.045
1583171100,3,0.0
1583171100,5,0.044
1583171100,6,0.007
1583171100,9,0.039
1583172000,2,0.055
1583172000,3,0.0
1583172000,5,0.054
1583172000,6,0.043
1583172000,9,0.055
1583172900,2,0.064
1583172900,3,0.0
1583172900,5,0.037
1583172900,6,0.043
1583172900,9,0.067
1583173800,2,0.045
1583173800,3,0.0
1583173800,5,0.032
1583173800,6,0.015
1583173800,9,0.015
1583174700,2,0.055
1583174700,3,0.0
1583174700,5,0.062
1583174700,6,0.002
1583174700,9,0.02
1583175600,2,0.063
1583175600,3,0.0
1583175600,5,0.06
1583175600,6,0.002
1583175600,9,0.088
1583176500,2,0.037
1583176500,3,0.0
1583176500,5,0.04
1583176500,6,0.031
1583176500,9,0.006
1583177400,2,0.051
1583177400,3,0.0
1583177400,5,0.038
1583177400,6,0.044
1583177400,9,0.02
1583178300,2,0.029
1583178300,3,0.0
1583178300,5,0.062
1583178300,6,0.034
1583178300,9,0.032
1583179200,2,0.021
1583179200,3,0.0
1583179200,5,0.055
1583179200,6,0.002
1583179200,9,0.041
1583180100,2,0.039
1583180100,3,0.0
1583180100,5,0.057
1583180100,6,0.002
1583180100,9,0.064
1583181000,2,0.039
1583181000,3,0.0
1583181000,5,0.037
1583181000,6,0.002
1583181000,9,0.005
1583181900,2,0.052
1583181900,3,0.0
1583181900,5,0.033
1583181900,6,0.002
1583181900,9,0.057
1583182800,2,0.073
1583182800,3,0.0
1583182800,5,0.051
1583182800,6,0.002
1583182800,9,0.121
1583183700,2,0.069
1583183700,3,0.0
1583183700,5,0.054
1583183700,6,0.014
1583183700,9,0.058
1583184600,2,0.067
1583184600,3,0.0
1583184600,5,0.608
1583184600,6,0.044
1583184600,9,0.031
1583185500,2,0.064
1583185500,3,0.0
1583185500,5,0.039
1583185500,6,0.043
1583185500,9,0.05
1583186400,2,0.064
1583186400,3,0.0
1583186400,5,0.054
1583186400,6,0.013
1583186400,9,0.047
1583187300,2,0.063
1583187300,3,0.0
1583187300,5,0.045
1583187300,6,0.002
1583187300,9,0.135
1583188200,2,0.063
1583188200,3,0.0
1583188200,5,0.033
1583188200,6,0.013
1583188200,9,0.097
1583189100,2,0.063
1583189100,3,0.029
1583189100,5,0.053
1583189100,6,0.063
1583189100,9,0.067
1583190000,2,0.048
1583190000,3,0.046
1583190000,5,0.068
1583190000,6,0.061
1583190000,9,0.064
1583190900,2,0.051
1583190900,3,0.046
1583190900,5,0.052
1583190900,6,0.076
1583190900,9,0.062
1583191800,2,0.063
1583191800,3,0.046
1583191800,5,0.075
1583191800,6,0.072
1583191800,9,0.061
1583192700,2,0.039
1583192700,3,0.047
1583192700,5,0.416
1583192700,6,0.069
1583192700,9,0.058
1583193600,2,0.064
1583193600,3,0.046
1583193600,5,0.683
1583193600,6,0.056
1583193600,9,0.017
1583194500,2,0.054
1583194500,3,0.047
1583194500,5,0.101
1583194500,6,0.046
1583194500,9,0.116
1583195400,2,0.052
1583195400,3,0.048
1583195400,5,0.103
1583195400,6,0.028
1583195400,9,0.026
1583196300,2,0.057
1583196300,3,0.047
1583196300,5,0.119
1583196300,6,0.028
1583196300,9,0.047
1583197200,2,0.046
1583197200,3,0.048
1583197200,5,0.105
1583197200,6,0.009
1583197200,9,0.053
1583198100,2,0.059
1583198100,3,0.048
1583198100,5,0.102
1583198100,6,0.022
1583198100,9,0.071
1583199000,2,0.044
1583199000,3,0.047
1583199000,5,0.12
1583199000,6,0.047
1583199000,9,0.071
1583199900,2,0.059
1583199900,3,0.048
1583199900,5,0.09
1583199900,6,0.045
1583199900,9,0.018
1583200800,2,0.044
1583200800,3,0.048
1583200800,5,0.073
1583200800,6,0.045
1583200800,9,0.044
1583201700,2,0.056
1583201700,3,0.048
1583201700,5,0.396
1583201700,6,0.044
1583201700,9,0.073
1583202600,2,0.053
1583202600,3,0.048
1583202600,5,0.095
1583202600,6,0.043
1583202600,9,0.043
1583203500,2,0.091
1583203500,3,0.047
1583203500,5,0.082
1583203500,6,0.043
1583203500,9,0.072
1583204400,2,0.07
1583204400,3,0.048
1583204400,5,0.058
1583204400,6,0.043
1583204400,9,0.016
1583205300,2,0.067
1583205300,3,0.048
1583205300,5,0.098
1583205300,6,0.028
1583205300,9,0.025
1583206200,2,0.083
1583206200,3,0.047
1583206200,5,0.076
1583206200,6,0.01
1583206200,9,0.094
1583207100,2,0.024
1583207100,3,0.048
1583207100,5,0.04
1583207100,6,0.042
1583207100,9,0.0
1583208000,2,0.028
1583208000,3,0.048
1583208000,5,0.048
1583208000,6,0.035
1583208000,9,0.013
1583208900,2,0.015
1583208900,3,0.048
1583208900,5,0.066
1583208900,6,0.003
1583208900,9,0.038
1583209800,2,0.031
1583209800,3,0.048
1583209800,5,0.045
1583209800,6,0.022
1583209800,9,0.033
1583210700,2,0.012
1583210700,3,0.048
1583210700,5,0.021
1583210700,6,0.042
1583210700,9,0.029
1583211600,2,0.034
1583211600,3,0.048
1583211600,5,0.062
1583211600,6,0.017
1583211600,9,0.041
1583212500,2,0.01
1583212500,3,0.048
1583212500,5,0.06
1583212500,6,0.003
1583212500,9,0.0
1583213400,2,0.035
1583213400,3,0.048
1583213400,5,0.037
1583213400,6,0.003
1583213400,9,0.024
1583214300,2,0.01
1583214300,3,0.048
1583214300,5,0.027
1583214300,6,0.003
1583214300,9,0.078
1583215200,2,0.032
1583215200,3,0.048
1583215200,5,0.07
1583215200,6,0.003
1583215200,9,0.0
1583216100,2,0.014
1583216100,3,0.049
1583216100,5,0.055
1583216100,6,0.003
1583216100,9,0.005
1583217000,2,0.026
1583217000,3,0.048
1583217000,5,0.024
1583217000,6,0.018
1583217000,9,0.048
1583217900,2,0.019
1583217900,3,0.049
1583217900,5,0.045
1583217900,6,0.044
1583217900,9,0.039
1583218800,2,0.021
1583218800,3,0.048
1583218800,5,0.069
1583218800,6,0.043
1583218800,9,0.009
1583219700,2,0.025
1583219700,3,0.049
1583219700,5,0.039
1583219700,6,0.016
1583219700,9,0.05
1583220600,2,0.015
1583220600,3,0.048
1583220600,5,0.026
1583220600,6,0.003
1583220600,9,0.002
1583221500,2,0.03
1583221500,3,0.049
1583221500,5,0.059
1583221500,6,0.003
1583221500,9,0.013
1583222400,2,0.009
1583222400,3,0.048
1583222400,5,0.047
1583222400,6,0.003
1583222400,9,0.072
1583223300,2,0.035
1583223300,3,0.049
1583223300,5,0.002
1583223300,6,0.003
1583223300,9,0.013
1583224200,2,0.01
1583224200,3,0.049
1583224200,5,0.023
1583224200,6,0.003
1583224200,9,0.0
1583225100,2,0.037
1583225100,3,0.048
1583225100,5,0.044
1583225100,6,0.003
1583225100,9,0.022
1583226000,2,0.032
1583226000,3,0.049
1583226000,5,0.02
1583226000,6,0.004
1583226000,9,0.062
1583226900,2,0.031
1583226900,3,0.048
1583226900,5,0.017
1583226900,6,0.028
1583226900,9,0.016
1583227800,2,0.201
1583227800,3,0.015
1583227800,5,0.027
1583227800,6,0.045
1583227800,9,0.003
1583228700,2,0.212
1583228700,3,0.0
1583228700,5,0.033
1583228700,6,0.043
1583228700,9,0.049
1583229600,2,0.21
1583229600,3,0.0
1583229600,5,0.02
1583229600,6,0.011
1583229600,9,0.0
1583230500,2,0.208
1583230500,3,0.0
1583230500,5,0.035
1583230500,6,0.006
1583230500,9,0.044
1583231400,2,0.197
1583231400,3,0.0
1583231400,5,0.029
1583231400,6,0.048
1583231400,9,0.047
1583232300,2,0.193
1583232300,3,0.0
1583232300,5,0.031
1583232300,6,0.059
1583232300,9,0.011
1583233200,2,0.199
1583233200,3,0.0
1583233200,5,0.034
1583233200,6,0.055
1583233200,9,0.001
1583234100,2,0.189
1583234100,3,0.0
1583234100,5,0.021
1583234100,6,0.043
1583234100,9,0.023
1583235000,2,0.036
1583235000,3,0.0
1583235000,5,0.009
1583235000,6,0.042
1583235000,9,0.076
1583235900,2,0.041
1583235900,3,0.0
1583235900,5,0.048
1583235900,6,0.038
1583235900,9,0.001
1583236800,2,0.046
1583236800,3,0.0
1583236800,5,0.034
1583236800,6,0.03
1583236800,9,0.024
1583237700,2,0.013
1583237700,3,0.0
1583237700,5,0.006
1583237700,6,0.034
1583237700,9,0.029
1583238600,2,0.031
1583238600,3,0.0
1583238600,5,0.04
1583238600,6,0.011
1583238600,9,0.006
1583239500,2,0.01
1583239500,3,0.0
1583239500,5,0.044
1583239500,6,0.022
1583239500,9,0.067
1583240400,2,0.034
1583240400,3,0.0
1583240400,5,0.023
1583240400,6,0.322
1583240400,9,0.029
1583241300,2,0.009
1583241300,3,0.0
1583241300,5,0.001
1583241300,6,0.053
1583241300,9,0.001
1583242200,2,0.032
1583242200,3,0.0
1583242200,5,0.046
1583242200,6,0.049
1583242200,9,0.037
1583243100,2,0.013
1583243100,3,0.0
1583243100,5,0.042
1583243100,6,0.06
1583243100,9,0.052
1583244000,2,0.025
1583244000,3,0.0
1583244000,5,0.023
1583244000,6,0.059
1583244000,9,0.031
1583244900,2,0.02
1583244900,3,0.0
1583244900,5,0.001
1583244900,6,0.059
1583244900,9,0.044
1583245800,2,0.019
1583245800,3,0.0
1583245800,5,0.051
1583245800,6,0.046
1583245800,9,0.011
1583246700,2,0.025
1583246700,3,0.0
1583246700,5,0.038
1583246700,6,0.043
1583246700,9,0.024
1583247600,2,0.013
1583247600,3,0.0
1583247600,5,0.035
1583247600,6,0.043
1583247600,9,0.082
1583248500,2,0.032
1583248500,3,0.0
1583248500,5,0.05
1583248500,6,0.042
1583248500,9,0.001
1583249400,2,0.012
1583249400,3,0.0
1583249400,5,0.042
1583249400,6,0.043
1583249400,9,0.021
1583250300,2,0.057
1583250300,3,0.0
1583250300,5,0.045
1583250300,6,0.042
1583250300,9,0.06
1583251200,2,0.04
1583251200,3,0.0
1583251200,5,0.051
1583251200,6,0.041
1583251200,9,0.051
1583252100,2,0.029
1583252100,3,0.0
1583252100,5,0.081
1583252100,6,0.042
1583252100,9,0.025
1583253000,2,0.023
1583253000,3,0.0
1583253000,5,0.08
1583253000,6,0.041
1583253000,9,0.067
1583253900,2,0.022
1583253900,3,0.0
1583253900,5,0.079
1583253900,6,0.04
1583253900,9,0.016
1583254800,2,0.029
1583254800,3,0.0
1583254800,5,0.059
1583254800,6,0.042
1583254800,9,0.103
1583255700,2,0.029
1583255700,3,0.0
1583255700,5,0.058
1583255700,6,0.042
1583255700,9,0.039
1583256600,2,0.062
1583256600,3,0.0
1583256600,5,0.058
1583256600,6,0.044
1583256600,9,0.007
1583257500,2,0.048
1583257500,3,0.0
1583257500,5,0.058
1583257500,6,0.047
1583257500,9,0.041
1583258400,2,0.055
1583258400,3,0.0
1583258400,5,0.056
1583258400,6,0.051
1583258400,9,0.057
1583259300,2,0.063
1583259300,3,0.0
1583259300,5,0.053
1583259300,6,0.05
1583259300,9,0.01
1583260200,2,0.042
