datetime,id,value
1596296700,2,0.083
1596296700,3,0.0
1596296700,5,0.009
1596296700,6,0.0
1596296700,9,0.016
1596297600,2,0.08
1596297600,3,0.0
1596297600,5,0.023
1596297600,6,0.0
1596297600,9,0.002
1596298500,2,0.068
1596298500,3,0.0
1596298500,5,0.009
1596298500,6,0.0
1596298500,9,0.037
1596299400,2,0.076
1596299400,3,0.0
1596299400,5,0.018
1596299400,6,0.0
1596299400,9,0.002
1596300300,2,0.066
1596300300,3,0.0
1596300300,5,0.008
1596300300,6,0.0
1596300300,9,0.0
1596301200,2,0.047
1596301200,3,0.0
1596301200,5,0.02
1596301200,6,0.003
1596301200,9,0.019
1596302100,2,0.033
1596302100,3,0.0
1596302100,5,0.012
1596302100,6,0.007
1596302100,9,0.014
1596303000,2,0.045
1596303000,3,0.0
1596303000,5,0.018
1596303000,6,0.009
1596303000,9,0.029
1596303900,2,0.045
1596303900,3,0.0
1596303900,5,0.012
1596303900,6,0.044
1596303900,9,0.021
1596304800,2,0.036
1596304800,3,0.0
1596304800,5,0.017
1596304800,6,0.0
1596304800,9,0.028
1596305700,2,0.042
1596305700,3,0.0
1596305700,5,0.02
1596305700,6,0.0
1596305700,9,0.0
1596306600,2,0.046
1596306600,3,0.0
1596306600,5,0.012
1596306600,6,0.0
1596306600,9,0.0
1596307500,2,0.038
1596307500,3,0.0
1596307500,5,0.018
1596307500,6,0.0
1596307500,9,0.033
1596308400,2,0.058
1596308400,3,0.0
1596308400,5,0.009
1596308400,6,0.0
1596308400,9,0.0
1596309300,2,0.048
1596309300,3,0.0
1596309300,5,0.021
1596309300,6,0.0
1596309300,9,0.001
1596310200,2,0.04
1596310200,3,0.0
1596310200,5,0.013
1596310200,6,0.0
1596310200,9,0.085
1596311100,2,0.042
1596311100,3,0.0
1596311100,5,0.018
1596311100,6,0.0
1596311100,9,0.014
1596312000,2,0.047
1596312000,3,0.0
1596312000,5,0.009
1596312000,6,0.0
1596312000,9,0.014
1596312900,2,0.09
1596312900,3,0.0
1596312900,5,0.02
1596312900,6,0.0
1596312900,9,0.042
1596313800,2,0.037
1596313800,3,0.0
1596313800,5,0.02
1596313800,6,0.0
1596313800,9,0.0
1596314700,2,0.047
1596314700,3,0.0
1596314700,5,0.014
1596314700,6,0.0
1596314700,9,0.0
1596315600,2,0.046
1596315600,3,0.0
1596315600,5,0.017
1596315600,6,0.0
1596315600,9,0.033
1596316500,2,0.036
1596316500,3,0.008
1596316500,5,0.024
1596316500,6,0.0
1596316500,9,0.034
1596317400,2,0.044
1596317400,3,0.038
1596317400,5,0.029
1596317400,6,0.004
1596317400,9,0.011
1596318300,2,0.046
1596318300,3,0.038
1596318300,5,0.01
1596318300,6,0.001
1596318300,9,0.032
1596319200,2,0.101
1596319200,3,0.038
1596319200,5,0.019
1596319200,6,0.002
1596319200,9,0.0
1596320100,2,0.181
1596320100,3,0.038
1596320100,5,0.021
1596320100,6,0.002
1596320100,9,0.0
1596321000,2,0.158
1596321000,3,0.038
1596321000,5,0.054
1596321000,6,0.009
1596321000,9,0.03
1596321900,2,0.14
1596321900,3,0.038
1596321900,5,0.055
1596321900,6,0.018
1596321900,9,0.003
1596322800,2,0.133
1596322800,3,0.038
1596322800,5,0.046
1596322800,6,0.006
1596322800,9,0.027
1596323700,2,0.076
1596323700,3,0.037
1596323700,5,0.051
1596323700,6,0.005
1596323700,9,0.036
1596324600,2,0.029
1596324600,3,0.038
1596324600,5,0.045
1596324600,6,0.019
1596324600,9,0.015
1596325500,2,0.026
1596325500,3,0.037
1596325500,5,0.079
1596325500,6,0.024
1596325500,9,0.0
1596326400,2,0.018
1596326400,3,0.038
1596326400,5,0.617
1596326400,6,0.007
1596326400,9,0.004
1596327300,2,0.028
1596327300,3,0.037
1596327300,5,0.103
1596327300,6,0.004
1596327300,9,0.028
1596328200,2,0.029
1596328200,3,0.038
1596328200,5,0.089
1596328200,6,0.003
1596328200,9,0.0
1596329100,2,0.016
1596329100,3,0.037
1596329100,5,0.092
1596329100,6,0.002
1596329100,9,0.018
1596330000,2,0.029
1596330000,3,0.038
1596330000,5,0.066
1596330000,6,0.003
1596330000,9,0.06
1596330900,2,0.029
1596330900,3,0.037
1596330900,5,0.065
1596330900,6,0.002
1596330900,9,0.0
1596331800,2,0.019
1596331800,3,0.038
1596331800,5,0.079
1596331800,6,0.001
1596331800,9,0.0
1596332700,2,0.026
1596332700,3,0.037
1596332700,5,0.085
1596332700,6,0.002
1596332700,9,0.033
1596333600,2,0.029
1596333600,3,0.038
1596333600,5,0.06
1596333600,6,0.001
1596333600,9,0.002
1596334500,2,0.022
1596334500,3,0.038
1596334500,5,0.025
1596334500,6,0.002
1596334500,9,0.0
1596335400,2,0.022
1596335400,3,0.037
1596335400,5,0.031
1596335400,6,0.002
1596335400,9,0.032
1596336300,2,0.026
1596336300,3,0.038
1596336300,5,0.009
1596336300,6,0.001
1596336300,9,0.045
1596337200,2,0.016
1596337200,3,0.038
1596337200,5,0.019
1596337200,6,0.002
1596337200,9,0.0
1596338100,2,0.01
1596338100,3,0.038
1596338100,5,0.011
1596338100,6,0.001
1596338100,9,0.001
1596339000,2,0.02
1596339000,3,0.038
1596339000,5,0.016
1596339000,6,0.001
1596339000,9,0.032
1596339900,2,0.017
1596339900,3,0.038
1596339900,5,0.017
1596339900,6,0.001
1596339900,9,0.0
1596340800,2,0.005
1596340800,3,0.038
1596340800,5,0.013
1596340800,6,0.0
1596340800,9,0.0
1596341700,2,0.017
1596341700,3,0.038
1596341700,5,0.02
1596341700,6,0.0
1596341700,9,0.04
1596342600,2,0.018
1596342600,3,0.038
1596342600,5,0.009
1596342600,6,0.0
1596342600,9,0.037
1596343500,2,0.004
1596343500,3,0.037
1596343500,5,0.023
1596343500,6,0.0
1596343500,9,0.0
1596344400,2,0.017
1596344400,3,0.038
1596344400,5,0.01
1596344400,6,0.0
1596344400,9,0.018
1596345300,2,0.017
1596345300,3,0.038
1596345300,5,0.02
1596345300,6,0.0
1596345300,9,0.015
1596346200,2,0.005
1596346200,3,0.038
1596346200,5,0.009
1596346200,6,0.0
1596346200,9,0.0
1596347100,2,0.017
1596347100,3,0.037
1596347100,5,0.02
1596347100,6,0.0
1596347100,9,0.0
1596348000,2,0.017
1596348000,3,0.038
1596348000,5,0.012
1596348000,6,0.0
1596348000,9,0.035
1596348900,2,0.006
1596348900,3,0.038
1596348900,5,0.018
1596348900,6,0.0
1596348900,9,0.044
1596349800,2,0.016
1596349800,3,0.037
1596349800,5,0.014
1596349800,6,0.0
1596349800,9,0.0
1596350700,2,0.017
1596350700,3,0.038
1596350700,5,0.014
1596350700,6,0.0
1596350700,9,0.028
1596351600,2,0.007
1596351600,3,0.038
1596351600,5,0.017
1596351600,6,0.0
1596351600,9,0.005
1596352500,2,0.015
1596352500,3,0.038
1596352500,5,0.013
1596352500,6,0.0
1596352500,9,0.0
1596353400,2,0.017
1596353400,3,0.037
1596353400,5,0.017
1596353400,6,0.0
1596353400,9,0.003
1596354300,2,0.008
1596354300,3,0.038
1596354300,5,0.01
1596354300,6,0.0
1596354300,9,0.031
1596355200,2,0.014
1596355200,3,0.038
1596355200,5,0.019
1596355200,6,0.0
1596355200,9,0.03
1596356100,2,0.017
1596356100,3,0.038
1596356100,5,0.01
1596356100,6,0.0
1596356100,9,0.016
1596357000,2,0.009
1596357000,3,0.038
1596357000,5,0.019
1596357000,6,0.0
1596357000,9,0.032
1596357900,2,0.013
1596357900,3,0.037
1596357900,5,0.009
1596357900,6,0.0
1596357900,9,0.002
1596358800,2,0.017
1596358800,3,0.038
1596358800,5,0.02
1596358800,6,0.0
1596358800,9,0.0
1596359700,2,0.01
1596359700,3,0.038
1596359700,5,0.009
1596359700,6,0.0
1596359700,9,0.0
1596360600,2,0.032
1596360600,3,0.038
1596360600,5,0.02
1596360600,6,0.0
1596360600,9,0.034
1596361500,2,0.196
1596361500,3,0.038
1596361500,5,0.009
1596361500,6,0.0
1596361500,9,0.0
1596362400,2,0.191
1596362400,3,0.038
1596362400,5,0.028
1596362400,6,0.0
1596362400,9,0.044
1596363300,2,0.19
1596363300,3,0.037
1596363300,5,0.008
1596363300,6,0.001
1596363300,9,0.025
1596364200,2,0.196
1596364200,3,0.038
1596364200,5,0.02
1596364200,6,0.005
1596364200,9,0.009
1596365100,2,0.193
1596365100,3,0.038
1596365100,5,0.01
1596365100,6,0.004
1596365100,9,0.0
1596366000,2,0.24
1596366000,3,0.01
1596366000,5,0.027
1596366000,6,0.006
1596366000,9,0.0
1596366900,2,0.207
1596366900,3,0.0
1596366900,5,0.012
1596366900,6,0.0
1596366900,9,0.033
1596367800,2,0.202
1596367800,3,0.0
1596367800,5,0.022
1596367800,6,0.0
1596367800,9,0.011
1596368700,2,0.195
1596368700,3,0.0
1596368700,5,0.02
1596368700,6,0.0
1596368700,9,0.025
1596369600,2,0.199
1596369600,3,0.0
1596369600,5,0.015
1596369600,6,0.0
1596369600,9,0.059
1596370500,2,0.193
1596370500,3,0.0
1596370500,5,0.019
1596370500,6,0.003
1596370500,9,0.028
1596371400,2,0.046
1596371400,3,0.0
1596371400,5,0.022
1596371400,6,0.009
1596371400,9,0.025
1596372300,2,0.019
1596372300,3,0.0
1596372300,5,0.026
1596372300,6,0.011
1596372300,9,0.087
1596373200,2,0.015
1596373200,3,0.0
1596373200,5,0.021
1596373200,6,0.01
1596373200,9,0.0
1596374100,2,0.01
1596374100,3,0.0
1596374100,5,0.036
1596374100,6,0.003
1596374100,9,0.0
1596375000,2,0.029
1596375000,3,0.0
1596375000,5,0.022
1596375000,6,0.004
1596375000,9,0.013
1596375900,2,0.026
1596375900,3,0.0
1596375900,5,0.034
1596375900,6,0.003
1596375900,9,0.065
1596376800,2,0.018
1596376800,3,0.0
1596376800,5,0.027
1596376800,6,0.003
1596376800,9,0.0
1596377700,2,0.029
1596377700,3,0.0
1596377700,5,0.033
1596377700,6,0.003
1596377700,9,0.015
1596378600,2,0.027
1596378600,3,0.0
1596378600,5,0.023
1596378600,6,0.005
1596378600,9,0.022
1596379500,2,0.017
1596379500,3,0.0
1596379500,5,0.034
1596379500,6,0.003
1596379500,9,0.001
1596380400,2,0.029
1596380400,3,0.0
1596380400,5,0.042
1596380400,6,0.0
1596380400,9,0.179
1596381300,2,0.029
1596381300,3,0.0
1596381300,5,0.023
1596381300,6,0.0
1596381300,9,0.281
1596382200,2,0.036
1596382200,3,0.0
1596382200,5,0.03
1596382200,6,0.0
1596382200,9,0.278
1596383100,2,0.067
1596383100,3,0.0
1596383100,5,0.038
1596383100,6,0.0
1596383100,9,0.278
1596384000,2,0.049
1596384000,3,0.0
1596384000,5,0.028
1596384000,6,0.0
1596384000,9,0.001
1596384900,2,0.049
1596384900,3,0.0
1596384900,5,0.064
1596384900,6,0.0
1596384900,9,0.035
1596385800,2,0.038
1596385800,3,0.0
1596385800,5,0.048
1596385800,6,0.0
1596385800,9,0.001
1596386700,2,0.038
1596386700,3,0.0
1596386700,5,0.048
1596386700,6,0.0
1596386700,9,0.006
1596387600,2,0.053
1596387600,3,0.0
1596387600,5,0.029
1596387600,6,0.0
1596387600,9,0.033
1596388500,2,0.046
1596388500,3,0.0
1596388500,5,0.029
1596388500,6,0.0
1596388500,9,0.044
1596389400,2,0.027
1596389400,3,0.0
1596389400,5,0.035
1596389400,6,0.0
1596389400,9,0.038
1596390300,2,0.025
1596390300,3,0.0
1596390300,5,0.023
1596390300,6,0.0
1596390300,9,0.005
1596391200,2,0.034
1596391200,3,0.0
1596391200,5,0.034
1596391200,6,0.0
1596391200,9,0.019
1596392100,2,0.031
1596392100,3,0.0
1596392100,5,0.023
1596392100,6,0.0
1596392100,9,0.015
1596393000,2,0.02
1596393000,3,0.0
1596393000,5,0.033
1596393000,6,0.0
1596393000,9,0.0
1596393900,2,0.03
1596393900,3,0.0
1596393900,5,0.028
1596393900,6,0.0
1596393900,9,0.061
1596394800,2,0.032
1596394800,3,0.0
1596394800,5,0.038
1596394800,6,0.0
1596394800,9,0.018
1596395700,2,0.023
1596395700,3,0.0
1596395700,5,0.075
1596395700,6,0.0
1596395700,9,0.013
1596396600,2,0.025
1596396600,3,0.0
1596396600,5,0.063
1596396600,6,0.0
1596396600,9,0.02
1596397500,2,0.031
1596397500,3,0.0
1596397500,5,0.076
1596397500,6,0.0
1596397500,9,0.0
1596398400,2,0.028
1596398400,3,0.0
1596398400,5,0.023
1596398400,6,0.0
1596398400,9,0.031
1596399300,2,0.02
1596399300,3,0.0
1596399300,5,0.034
1596399300,6,0.0
1596399300,9,0.021
1596400200,2,0.031
1596400200,3,0.0
1596400200,5,0.025
1596400200,6,0.0
1596400200,9,0.027
1596401100,2,0.024
1596401100,3,0.0
1596401100,5,0.033
1596401100,6,0.0
1596401100,9,0.033
1596402000,2,0.009
1596402000,3,0.0
1596402000,5,0.04
1596402000,6,0.0
1596402000,9,0.0
1596402900,2,0.025
1596402900,3,0.002
1596402900,5,0.032
1596402900,6,0.0
1596402900,9,0.003
1596403800,2,0.022
1596403800,3,0.037
1596403800,5,0.055
1596403800,6,0.0
1596403800,9,0.03
1596404700,2,0.015
1596404700,3,0.038
1596404700,5,0.071
1596404700,6,0.002
1596404700,9,0.004
1596405600,2,0.041
1596405600,3,0.038
1596405600,5,0.109
1596405600,6,0.019
1596405600,9,0.276
1596406500,2,0.033
1596406500,3,0.038
1596406500,5,0.111
1596406500,6,0.026
1596406500,9,0.418
1596407400,2,0.023
1596407400,3,0.038
1596407400,5,0.856
1596407400,6,0.26
1596407400,9,0.014
1596408300,2,0.037
1596408300,3,0.037
1596408300,5,0.095
1596408300,6,0.02
1596408300,9,0.046
1596409200,2,0.032
1596409200,3,0.038
1596409200,5,0.107
1596409200,6,0.02
1596409200,9,0.017
1596410100,2,0.023
1596410100,3,0.038
1596410100,5,0.089
1596410100,6,0.02
1596410100,9,0.144
1596411000,2,0.036
1596411000,3,0.037
1596411000,5,1.155
1596411000,6,0.02
1596411000,9,0.075
1596411900,2,0.033
1596411900,3,0.038
1596411900,5,0.129
1596411900,6,0.016
1596411900,9,0.021
1596412800,2,0.022
1596412800,3,0.038
1596412800,5,0.063
1596412800,6,0.001
1596412800,9,0.039
1596413700,2,0.036
1596413700,3,0.038
1596413700,5,0.07
1596413700,6,0.0
1596413700,9,0.032
1596414600,2,0.035
1596414600,3,0.037
1596414600,5,0.054
1596414600,6,0.0
1596414600,9,0.019
1596415500,2,0.022
1596415500,3,0.038
1596415500,5,0.064
1596415500,6,0.0
1596415500,9,0.05
1596416400,2,0.034
1596416400,3,0.037
1596416400,5,0.05
1596416400,6,0.0
1596416400,9,0.05
1596417300,2,0.035
1596417300,3,0.037
1596417300,5,0.083
1596417300,6,0.001
1596417300,9,0.05
1596418200,2,0.023
1596418200,3,0.037
1596418200,5,0.044
1596418200,6,0.003
1596418200,9,0.066
1596419100,2,0.031
1596419100,3,0.037
1596419100,5,0.071
1596419100,6,0.008
1596419100,9,0.033
1596420000,2,0.035
1596420000,3,0.036
1596420000,5,0.032
1596420000,6,0.009
1596420000,9,0.033
1596420900,2,0.026
1596420900,3,0.037
1596420900,5,0.021
1596420900,6,0.009
1596420900,9,0.067
1596421800,2,0.028
1596421800,3,0.037
1596421800,5,0.024
1596421800,6,0.009
1596421800,9,0.029
1596422700,2,0.035
1596422700,3,0.036
1596422700,5,0.017
1596422700,6,0.01
1596422700,9,0.037
1596423600,2,0.024
1596423600,3,0.037
1596423600,5,0.029
1596423600,6,0.005
1596423600,9,0.036
1596424500,2,0.022
1596424500,3,0.037
1596424500,5,0.017
1596424500,6,0.001
1596424500,9,0.0
1596425400,2,0.019
1596425400,3,0.038
1596425400,5,0.027
1596425400,6,0.001
1596425400,9,0.0
1596426300,2,0.009
1596426300,3,0.037
1596426300,5,0.015
1596426300,6,0.001
1596426300,9,0.033
1596427200,2,0.014
1596427200,3,0.037
1596427200,5,0.027
1596427200,6,0.001
1596427200,9,0.0
1596428100,2,0.018
1596428100,3,0.038
1596428100,5,0.013
1596428100,6,0.001
1596428100,9,0.044
1596429000,2,0.013
1596429000,3,0.036
1596429000,5,0.026
1596429000,6,0.001
1596429000,9,0.033
1596429900,2,0.009
1596429900,3,0.038
1596429900,5,0.015
1596429900,6,0.0
1596429900,9,0.0
1596430800,2,0.019
1596430800,3,0.037
1596430800,5,0.026
1596430800,6,0.001
1596430800,9,0.0
1596431700,2,0.017
1596431700,3,0.038
1596431700,5,0.015
1596431700,6,0.001
1596431700,9,0.034
1596432600,2,0.005
1596432600,3,0.038
1596432600,5,0.027
1596432600,6,0.0
1596432600,9,0.0
1596433500,2,0.018
1596433500,3,0.037
1596433500,5,0.015
1596433500,6,0.0
1596433500,9,0.026
1596434400,2,0.018
1596434400,3,0.038
1596434400,5,0.025
1596434400,6,0.0
1596434400,9,0.051
1596435300,2,0.007
1596435300,3,0.038
1596435300,5,0.014
1596435300,6,0.0
1596435300,9,0.0
1596436200,2,0.014
1596436200,3,0.039
1596436200,5,0.027
1596436200,6,0.0
1596436200,9,0.0
1596437100,2,0.018
1596437100,3,0.038
1596437100,5,0.014
1596437100,6,0.0
1596437100,9,0.031
1596438000,2,0.011
1596438000,3,0.038
1596438000,5,0.027
1596438000,6,0.0
1596438000,9,0.003
1596438900,2,0.011
1596438900,3,0.039
1596438900,5,0.014
1596438900,6,0.0
1596438900,9,0.002
1596439800,2,0.017
1596439800,3,0.038
1596439800,5,0.026
1596439800,6,0.0
1596439800,9,0.064
1596440700,2,0.014
1596440700,3,0.038
1596440700,5,0.015
1596440700,6,0.0
1596440700,9,0.013
1596441600,2,0.008
1596441600,3,0.038
1596441600,5,0.026
1596441600,6,0.0
1596441600,9,0.0
1596442500,2,0.017
1596442500,3,0.037
1596442500,5,0.014
1596442500,6,0.0
1596442500,9,0.004
1596443400,2,0.017
1596443400,3,0.038
1596443400,5,0.026
1596443400,6,0.0
1596443400,9,0.032
1596444300,2,0.004
1596444300,3,0.039
1596444300,5,0.048
1596444300,6,0.0
1596444300,9,0.0
1596445200,2,0.017
1596445200,3,0.038
1596445200,5,0.052
1596445200,6,0.0
1596445200,9,0.029
1596446100,2,0.105
1596446100,3,0.038
1596446100,5,0.048
1596446100,6,0.0
1596446100,9,0.05
1596447000,2,0.186
1596447000,3,0.038
1596447000,5,0.036
1596447000,6,0.0
1596447000,9,0.0
1596447900,2,0.196
1596447900,3,0.039
1596447900,5,0.025
1596447900,6,0.0
1596447900,9,0.0
1596448800,2,0.194
1596448800,3,0.037
1596448800,5,0.037
1596448800,6,0.0
1596448800,9,0.023
1596449700,2,0.188
1596449700,3,0.038
1596449700,5,0.025
1596449700,6,0.0
1596449700,9,0.011
1596450600,2,0.195
1596450600,3,0.037
1596450600,5,0.035
1596450600,6,0.006
1596450600,9,0.001
1596451500,2,0.208
1596451500,3,0.005
1596451500,5,0.026
1596451500,6,0.009
1596451500,9,0.048
1596452400,2,0.258
1596452400,3,0.0
1596452400,5,0.032
1596452400,6,0.004
1596452400,9,0.041
1596453300,2,0.212
1596453300,3,0.0
1596453300,5,0.029
1596453300,6,0.005
1596453300,9,0.001
1596454200,2,0.117
1596454200,3,0.0
1596454200,5,0.059
1596454200,6,0.0
1596454200,9,0.01
1596455100,2,0.039
1596455100,3,0.0
1596455100,5,0.036
1596455100,6,0.0
1596455100,9,0.027
1596456000,2,0.04
1596456000,3,0.0
1596456000,5,0.014
1596456000,6,0.0
1596456000,9,0.001
1596456900,2,0.034
1596456900,3,0.0
1596456900,5,0.016
1596456900,6,0.0
1596456900,9,0.013
1596457800,2,0.014
1596457800,3,0.0
1596457800,5,0.01
1596457800,6,0.0
1596457800,9,0.068
1596458700,2,0.013
1596458700,3,0.0
1596458700,5,0.02
1596458700,6,0.0
1596458700,9,0.0
1596459600,2,0.02
1596459600,3,0.0
1596459600,5,0.011
1596459600,6,0.0
1596459600,9,0.0
1596460500,2,0.015
1596460500,3,0.0
1596460500,5,0.021
1596460500,6,0.0
1596460500,9,0.031
1596461400,2,0.011
1596461400,3,0.0
1596461400,5,0.011
1596461400,6,0.0
1596461400,9,0.003
1596462300,2,0.021
1596462300,3,0.0
1596462300,5,0.021
1596462300,6,0.0
1596462300,9,0.002
1596463200,2,0.016
1596463200,3,0.0
1596463200,5,0.01
1596463200,6,0.0
1596463200,9,0.036
1596464100,2,0.018
1596464100,3,0.0
1596464100,5,0.021
1596464100,6,0.0
1596464100,9,0.047
1596465000,2,0.061
1596465000,3,0.0
1596465000,5,0.013
1596465000,6,0.0
1596465000,9,0.0
1596465900,2,0.054
1596465900,3,0.0
1596465900,5,0.024
1596465900,6,0.0
1596465900,9,0.022
1596466800,2,0.058
1596466800,3,0.0
1596466800,5,0.011
1596466800,6,0.0
1596466800,9,0.015
1596467700,2,0.069
1596467700,3,0.0
1596467700,5,0.027
1596467700,6,0.0
1596467700,9,0.001
1596468600,2,0.084
1596468600,3,0.0
1596468600,5,0.028
1596468600,6,0.0
1596468600,9,0.026
1596469500,2,0.034
1596469500,3,0.0
1596469500,5,0.03
1596469500,6,0.0
1596469500,9,0.047
1596470400,2,0.069
1596470400,3,0.0
1596470400,5,0.015
1596470400,6,0.0
1596470400,9,0.02
1596471300,2,0.066
1596471300,3,0.0
1596471300,5,0.023
1596471300,6,0.0
1596471300,9,0.037
1596472200,2,0.053
1596472200,3,0.0
1596472200,5,0.01
1596472200,6,0.0
1596472200,9,0.016
1596473100,2,0.068
1596473100,3,0.0
1596473100,5,0.027
1596473100,6,0.0
1596473100,9,0.031
1596474000,2,0.064
1596474000,3,0.0
1596474000,5,0.013
1596474000,6,0.0
1596474000,9,0.008
1596474900,2,0.039
1596474900,3,0.0
1596474900,5,0.025
1596474900,6,0.0
1596474900,9,0.032
1596475800,2,0.052
1596475800,3,0.0
1596475800,5,0.015
1596475800,6,0.0
1596475800,9,0.051
1596476700,2,0.029
1596476700,3,0.0
1596476700,5,0.022
1596476700,6,0.0
1596476700,9,0.009
1596477600,2,0.016
1596477600,3,0.0
1596477600,5,0.017
1596477600,6,0.0
1596477600,9,0.031
1596478500,2,0.033
1596478500,3,0.0
1596478500,5,0.02
1596478500,6,0.0
1596478500,9,0.001
1596479400,2,0.023
